,company,epoch,frac,seed,test acc,test loss,total time,train acc,train loss,train time,train_acc,train_loss,train_time,valid acc,valid loss,valid time,valid_acc,valid_loss,valid_time
17,small,18,0.01,3,0.0,0,0.0010366650003561517,,,,,,0.0010366650003561517,,,,0.1346153846153846,2.3016075721153846,0.007438369000738021
18,small,19,0.01,3,0.0,0,0.0010998800007655518,,,,,,0.0010998800007655518,,,,0.1346153846153846,2.3016075721153846,0.007564565999928163
19,small,20,0.01,3,0.0,0,0.0008075189998635324,,,,,,0.0008075189998635324,,,,0.1346153846153846,2.3016075721153846,0.007824250998964999
20,small,21,0.01,3,0.0,0,0.0006957229998079129,,,,,,0.0006957229998079129,,,,0.1346153846153846,2.3016075721153846,0.007401898999887635
21,small,22,0.01,3,0.0,0,0.0006140339992271038,,,,,,0.0006140339992271038,,,,0.1346153846153846,2.3016075721153846,0.007372083000518614
22,small,23,0.01,3,0.0,0,0.0006114339994383045,,,,,,0.0006114339994383045,,,,0.1346153846153846,2.3016075721153846,0.0073432919998595025
23,small,24,0.01,3,0.0,0,0.0009257380006602034,,,,,,0.0009257380006602034,,,,0.1346153846153846,2.3016075721153846,0.007466428000043379
24,small,24,0.01,3,0.1006,,,,,,,,,,,,,,
0,small,1,0.05,3,0.0,0,0.477402536000227,,,,0.15380859375,2.2632336616516113,0.477402536000227,,,,0.11742424242424243,2.299997040719697,0.6071902889998455
1,small,2,0.05,3,0.0,0,0.47860465700068744,,,,0.2666015625,2.1125176772475243,0.47860465700068744,,,,0.10606060606060606,2.297082149621212,0.02109568099876924
2,small,3,0.05,3,0.0,0,0.4832118239992269,,,,0.2646484375,1.997388482093811,0.4832118239992269,,,,0.23863636363636365,2.220680930397727,0.02124465599990799
3,small,4,0.05,3,0.0,0,0.4796094829998765,,,,0.22119140625,2.3312020003795624,0.4796094829998765,,,,0.14393939393939395,3.6743134621417886,0.021409999000752578
4,small,5,0.05,3,0.0,0,0.4797299399997428,,,,0.24951171875,2.0245070457458496,0.4797299399997428,,,,0.20075757575757575,7.218807079575279,0.021577829000307247
5,small,6,0.05,3,0.0,0,0.479435724000723,,,,0.28662109375,1.9324991926550865,0.479435724000723,,,,0.19696969696969696,4.454736073811849,0.021698568998544943
6,small,7,0.05,3,0.0,0,0.4788940429989452,,,,0.37548828125,1.6945199370384216,0.4788940429989452,,,,0.2803030303030303,3.0118464628855386,0.021898106000662665
7,small,8,0.05,3,0.0,0,0.4780692699987412,,,,0.43212890625,1.550652876496315,0.4780692699987412,,,,0.22348484848484848,3.6371547959067603,0.02111748100105615
8,small,9,0.05,3,0.0,0,0.4797616409996408,,,,0.4150390625,1.5323618352413177,0.4797616409996408,,,,0.3143939393939394,2.2840537735910127,0.021053316000688937
9,small,10,0.05,3,0.0,0,0.4797569760012266,,,,0.45703125,1.486217673867941,0.4797569760012266,,,,0.3522727272727273,1.9178668513442532,0.02084658099920489
10,small,11,0.05,3,0.0,0,0.48441713400097797,,,,0.47509765625,1.4058497697114944,0.48441713400097797,,,,0.3787878787878788,1.7804662531072444,0.0209863519994542
11,small,12,0.05,3,0.0,0,0.48230600699935167,,,,0.51806640625,1.3242420442402363,0.48230600699935167,,,,0.4015151515151515,1.680109977722168,0.020668315000875737
12,small,13,0.05,3,0.0,0,0.48584019400004763,,,,0.53759765625,1.2625516783446074,0.48584019400004763,,,,0.4734848484848485,1.4996787851507014,0.02045154699953855
13,small,14,0.05,3,0.0,0,0.48113207799906377,,,,0.54931640625,1.2510690577328205,0.48113207799906377,,,,0.5265151515151515,1.3165655425100615,0.021364989999710815
14,small,15,0.05,3,0.0,0,0.48379691899936006,,,,0.57666015625,1.1539517398923635,0.48379691899936006,,,,0.5303030303030303,1.2638261968439275,0.02150531100051012
15,small,16,0.05,3,0.0,0,0.48342000499906135,,,,0.60693359375,1.1198054030537605,0.48342000499906135,,,,0.5227272727272727,1.2566917303836707,0.020514154000920826
16,small,17,0.05,3,0.0,0,0.48208969999905094,,,,0.599609375,1.0900798961520195,0.48208969999905094,,,,0.4583333333333333,1.4199154593727805,0.02111019500080147
17,small,18,0.05,3,0.0,0,0.4833469460008928,,,,0.61865234375,1.057625824585557,0.4833469460008928,,,,0.5378787878787878,1.296105399276271,0.02081883099890547
18,small,19,0.05,3,0.0,0,0.4841389409994008,,,,0.650390625,0.9909174991771579,0.4841389409994008,,,,0.5075757575757576,1.3570280942049893,0.021118520000527496
19,small,20,0.05,3,0.0,0,0.4845603760004451,,,,0.654296875,0.9649689383804798,0.4845603760004451,,,,0.5227272727272727,1.2886276823101621,0.02140224700087856
20,small,21,0.05,3,0.0,0,0.4846610269996745,,,,0.65771484375,0.9336493066512048,0.4846610269996745,,,,0.5568181818181818,1.2856878367337314,0.021262583999487106
21,small,22,0.05,3,0.0,0,0.4842087460001494,,,,0.70751953125,0.8700616145506501,0.4842087460001494,,,,0.4734848484848485,1.4015172033598928,0.02078493099907064
22,small,23,0.05,3,0.0,0,0.48375782299990533,,,,0.7177734375,0.8301575714722276,0.48375782299990533,,,,0.49242424242424243,1.3673141219399192,0.021441765999043128
23,small,24,0.05,3,0.0,0,0.48397223000029044,,,,0.7236328125,0.8159348294138908,0.48397223000029044,,,,0.5303030303030303,1.307147148883704,0.020517048998954124
24,small,24,0.05,3,0.5351,,,,,,,,,,,,,,
0,small,1,0.1,3,0.0,0,0.9764909189998434,,,,0.174560546875,2.2159043550491333,0.9764909189998434,,,,0.11873840445269017,2.2985998376623376,0.15176527299990994
1,small,2,0.1,3,0.0,0,0.9904662600001757,,,,0.277099609375,1.962205022573471,0.9904662600001757,,,,0.24675324675324675,2.0139019741419295,0.042059243000039714
2,small,3,0.1,3,0.0,0,0.9702280210003664,,,,0.306396484375,1.9252819418907166,0.9702280210003664,,,,0.20222634508348794,3.072800521284397,0.041048181999940425
3,small,4,0.1,3,0.0,0,0.9696013410011801,,,,0.33203125,1.824685137718916,0.9696013410011801,,,,0.19480519480519481,4.887465492913807,0.041383040999789955
4,small,5,0.1,3,0.0,0,0.9681504630007112,,,,0.371337890625,1.7849144712090492,0.9681504630007112,,,,0.21335807050092764,4.122572054889516,0.04216161899967119
5,small,6,0.1,3,0.0,0,0.9695743020001828,,,,0.430419921875,1.546944696456194,0.9695743020001828,,,,0.40816326530612246,1.80914695364646,0.04175691599994025
6,small,7,0.1,3,0.0,0,0.9687252300009277,,,,0.48193359375,1.4156910269521177,0.9687252300009277,,,,0.4749536178107607,1.455505963822685,0.04113129699908313
7,small,8,0.1,3,0.0,0,0.9684824139985722,,,,0.547607421875,1.2629760801792145,0.9684824139985722,,,,0.5324675324675324,1.3131368138131052,0.040989052000441006
8,small,9,0.1,3,0.0,0,0.9698242510003183,,,,0.552490234375,1.224074731580913,0.9698242510003183,,,,0.5176252319109462,1.3977081160819598,0.04076837100001285
9,small,10,0.1,3,0.0,0,0.9690824339995743,,,,0.59765625,1.109229049878195,0.9690824339995743,,,,0.4601113172541744,1.395830168573666,0.040144249998775194
10,small,11,0.1,3,0.0,0,0.9693587640012993,,,,0.607421875,1.065425390843302,0.9693587640012993,,,,0.4675324675324675,1.539071187459914,0.0419551089999004
11,small,12,0.1,3,0.0,0,0.9711689679988922,,,,0.64892578125,0.9685249316971749,0.9711689679988922,,,,0.4805194805194805,1.5787840331861394,0.040805758000715286
12,small,13,0.1,3,0.0,0,0.9674695909998263,,,,0.665771484375,0.9244034099392593,0.9674695909998263,,,,0.5046382189239332,1.4854501979028139,0.04031061299974681
13,small,14,0.1,3,0.0,0,0.9570413849996839,,,,0.6865234375,0.88084805640392,0.9570413849996839,,,,0.5510204081632653,1.3637157256174175,0.041878502001054585
14,small,15,0.1,3,0.0,0,0.9642595980003534,,,,0.71533203125,0.7891028085723519,0.9642595980003534,,,,0.6289424860853432,0.9889533727642336,0.040776904999802355
15,small,16,0.1,3,0.0,0,0.9536580759995559,,,,0.742431640625,0.7267900567967445,0.9536580759995559,,,,0.6382189239332097,0.9950644629342216,0.04274633500062919
16,small,17,0.1,3,0.0,0,0.9613213790016744,,,,0.761962890625,0.6666341160889715,0.9613213790016744,,,,0.588126159554731,1.1681748409660495,0.040198847998908604
17,small,18,0.1,3,0.0,0,0.9556848109987186,,,,0.77880859375,0.6319756302982569,0.9556848109987186,,,,0.6530612244897959,0.8936027640093236,0.042327193999881274
18,small,19,0.1,3,0.0,0,0.9612449539999943,,,,0.7958984375,0.5896452013403177,0.9612449539999943,,,,0.6326530612244898,1.0204932596776393,0.04102867999972659
19,small,20,0.1,3,0.0,0,0.9560202810007468,,,,0.81591796875,0.5473629550542682,0.9560202810007468,,,,0.647495361781076,0.9590874886026188,0.04181011599939666
20,small,21,0.1,3,0.0,0,0.9496471079983166,,,,0.83056640625,0.5076954292599112,0.9496471079983166,,,,0.7012987012987013,0.7901335629549894,0.04213934500148753
21,small,22,0.1,3,0.0,0,0.9502887329999794,,,,0.842041015625,0.46834765770472586,0.9502887329999794,,,,0.6920222634508348,0.8077636340111217,0.04267139900002803
22,small,23,0.1,3,0.0,0,0.9479568819988344,,,,0.8623046875,0.4238131057936698,0.9479568819988344,,,,0.7161410018552876,0.8060521283264727,0.042277042999558034
23,small,24,0.1,3,0.0,0,0.9476284949996625,,,,0.87841796875,0.3901966027915478,0.9476284949996625,,,,0.7087198515769945,0.8007228723925872,0.04241939400162664
24,small,24,0.1,3,0.7317,,,,,,,,,,,,,,
0,large,1,0.01,3,0.0,0,10.209471013000439,,,,0.39448635057471265,1.6740678234946453,10.209471013000439,,,,0.4864644819865663,1.4470680494209474,0.9935241929997574
1,large,2,0.01,3,0.0,0,10.125225690000661,,,,0.6459904813218391,0.9923380923553787,10.125225690000661,,,,0.6737227763077549,0.9181662178466599,0.32412341500094044
2,large,3,0.01,3,0.0,0,10.126664822999373,,,,0.7348688936781609,0.7603365018664078,10.126664822999373,,,,0.6855281905149603,0.937578490909675,0.32504197799971735
3,large,4,0.01,3,0.0,0,10.17096863199913,,,,0.7724497126436781,0.6566838184478639,10.17096863199913,,,,0.7278648483614899,0.7815316567322933,0.326708189000783
4,large,5,0.01,3,0.0,0,10.228695021000021,,,,0.7973239942528736,0.5857575257662041,10.228695021000021,,,,0.6399348666802361,1.1100860551445493,0.32856487199933326
5,large,6,0.01,3,0.0,0,10.253073507999943,,,,0.822198275862069,0.5165360235962374,10.253073507999943,,,,0.8039894158355384,0.6051790013032801,0.3257722439993813
6,large,7,0.01,3,0.0,0,10.240154598001027,,,,0.8403151939655172,0.46211318885800484,10.240154598001027,,,,0.7433340118054143,0.7448519565606345,0.3283047869990696
7,large,8,0.01,3,0.0,0,10.219189927000116,,,,0.8550422054597702,0.4247241459529975,10.219189927000116,,,,0.826175452880114,0.5095815542101885,0.32577414299885277
8,large,9,0.01,3,0.0,0,10.183037631000843,,,,0.8642465876436781,0.3966441632772999,10.183037631000843,,,,0.8398127417056788,0.4605205292471698,0.32508280299953185
9,large,10,0.01,3,0.0,0,10.136683600001561,,,,0.8740122126436781,0.3663144274133033,10.136683600001561,,,,0.858945654386322,0.41360637172525827,0.324508526999125
10,large,11,0.01,3,0.0,0,10.133517938000296,,,,0.8804552801724138,0.3491677260775676,10.133517938000296,,,,0.8265825361286383,0.5150447983667027,0.32446404400070605
11,large,12,0.01,3,0.0,0,10.151938267999867,,,,0.8881779813218391,0.3314105421304703,10.151938267999867,,,,0.8396092000814166,0.4846559579275835,0.324001541999678
12,large,13,0.01,3,0.0,0,10.180713650999678,,,,0.8934087643678161,0.3087301890783269,10.180713650999678,,,,0.7899450437614493,0.6472339371957435,0.325346700999944
13,large,14,0.01,3,0.0,0,10.181301971000721,,,,0.9011090158045977,0.2961942073728504,10.181301971000721,,,,0.8524323224099328,0.43371483092149843,0.32571440799983975
14,large,15,0.01,3,0.0,0,10.193993208999018,,,,0.9080908764367817,0.2727414268743375,10.193993208999018,,,,0.88418481579483,0.34026252211608204,0.3235008219999145
15,large,16,0.01,3,0.0,0,10.202919175999341,,,,0.9144441451149425,0.2521676338738066,10.202919175999341,,,,0.8945654386322003,0.30788519871154824,0.32480167799985793
16,large,17,0.01,3,0.0,0,10.187745310000537,,,,0.9228852370689655,0.23238997722322913,10.187745310000537,,,,0.8933441888866274,0.3338891248122607,0.3248649729994213
17,large,18,0.01,3,0.0,0,10.193532502999005,,,,0.9307650862068966,0.20922015082819023,10.193532502999005,,,,0.8949725218807246,0.30706583019577266,0.32568807099960395
18,large,19,0.01,3,0.0,0,10.186353265000434,,,,0.9367816091954023,0.19099969418997736,10.186353265000434,,,,0.8949725218807246,0.31823449510434193,0.3237448880008742
19,large,20,0.01,3,0.0,0,10.189905682000244,,,,0.9463227370689655,0.16234045899633703,10.189905682000244,,,,0.9124771015672705,0.2584140124593712,0.32415476299865986
20,large,21,0.01,3,0.0,0,10.183194685001581,,,,0.9547638290229885,0.13804901219990062,10.183194685001581,,,,0.9171585589253002,0.25136480209130074,0.32410135099962645
21,large,22,0.01,3,0.0,0,10.17406481999933,,,,0.9641927083333334,0.11224838922164221,10.17406481999933,,,,0.9277427233869326,0.218698777420662,0.32339135199981683
22,large,23,0.01,3,0.0,0,10.167468476000067,,,,0.9715113146551724,0.09369147346280086,10.167468476000067,,,,0.9397516792184002,0.18245427476978826,0.32352826399983314
23,large,24,0.01,3,0.0,0,10.160780828000497,,,,0.9788972701149425,0.07435970729880634,10.160780828000497,,,,0.9440260533279056,0.17519048515706495,0.3223550049988262
24,large,24,0.01,3,0.9388,,,,,,,,,,,,,,
0,large,1,0.05,3,0.0,0,9.753829279001366,,,,0.3890719126506024,1.6896083526403072,9.753829279001366,,,,0.5687898089171974,1.206055286026811,0.6321212289985851
1,large,2,0.05,3,0.0,0,9.764964193000196,,,,0.6278002635542169,1.0357168112174575,9.764964193000196,,,,0.6581740976645435,1.0106382463135284,0.31420057700051984
2,large,3,0.05,3,0.0,0,9.748464411999521,,,,0.7206560617469879,0.7937618676034441,9.748464411999521,,,,0.7547770700636943,0.7043582772499943,0.3151604100003169
3,large,4,0.05,3,0.0,0,9.748792091000723,,,,0.7664250753012049,0.6684577831976026,9.748792091000723,,,,0.7494692144373672,0.7612066965447363,0.3153206009992573
4,large,5,0.05,3,0.0,0,9.733793175000756,,,,0.7934629141566265,0.5934200194181807,9.733793175000756,,,,0.7751592356687899,0.6651821322754943,0.31409416499991494
5,large,6,0.05,3,0.0,0,9.725716920000195,,,,0.8151590737951807,0.5344994547496359,9.725716920000195,,,,0.8040339702760085,0.5801868371902758,0.3143435199999658
6,large,7,0.05,3,0.0,0,9.719766175001496,,,,0.8384318524096386,0.46587261274816044,9.719766175001496,,,,0.7974522292993631,0.6037111861437496,0.3125204469997698
7,large,8,0.05,3,0.0,0,9.70324252699902,,,,0.8533979668674698,0.4317900905587587,9.70324252699902,,,,0.8169851380042463,0.5407460955804068,0.31153614000140806
8,large,9,0.05,3,0.0,0,9.698070902999461,,,,0.8624341114457831,0.3978130489542901,9.698070902999461,,,,0.8254777070063695,0.5007769104781424,0.3111124570004904
9,large,10,0.05,3,0.0,0,9.698021300999244,,,,0.8726233057228916,0.3714064865496503,9.698021300999244,,,,0.8386411889596603,0.4704854985457823,0.31238269900131854
10,large,11,0.05,3,0.0,0,9.677927875998648,,,,0.8806240587349398,0.34918267237224493,9.677927875998648,,,,0.7263269639065817,0.9083931922912598,0.3118548610000289
11,large,12,0.05,3,0.0,0,9.675860728999396,,,,0.8852597891566265,0.3303700050855257,9.675860728999396,,,,0.8435244161358811,0.47124944613997344,0.3124308080004994
12,large,13,0.05,3,0.0,0,9.682839623999826,,,,0.8939664909638554,0.3086849658424596,9.682839623999826,,,,0.8687898089171975,0.39391692033998527,0.3112822419989243
13,large,14,0.05,3,0.0,0,9.667273768000086,,,,0.8995199548192772,0.29104390890752696,9.667273768000086,,,,0.8522292993630574,0.43084240627896253,0.31222463399899425
14,large,15,0.05,3,0.0,0,9.667013345000669,,,,0.9080384036144579,0.26961551442832116,9.667013345000669,,,,0.8320594479830149,0.5034219322690539,0.3120759760004148
15,large,16,0.05,3,0.0,0,9.668354199000532,,,,0.9153332078313253,0.24954921889107629,9.668354199000532,,,,0.8895966029723992,0.3380586312328428,0.3107471359999181
16,large,17,0.05,3,0.0,0,9.679439014998934,,,,0.9208160768072289,0.23309200813612305,9.679439014998934,,,,0.8908704883227176,0.32928823928671025,0.31234813899936853
17,large,18,0.05,3,0.0,0,9.665707778000069,,,,0.9291698042168675,0.2119482750948294,9.665707778000069,,,,0.8910828025477707,0.3313077381968245,0.31086673500067263
18,large,19,0.05,3,0.0,0,9.662983551001162,,,,0.9375470632530121,0.18791962448642197,9.662983551001162,,,,0.8866242038216561,0.3345067084974544,0.31398910799907753
19,large,20,0.05,3,0.0,0,9.668224983999608,,,,0.9469361822289156,0.16361167627465295,9.668224983999608,,,,0.9048832271762208,0.28442993002079603,0.3104789830013033
20,large,21,0.05,3,0.0,0,9.66757109199898,,,,0.9543015813253012,0.14086994932717586,9.66757109199898,,,,0.9250530785562633,0.2265080470188408,0.31143457500002114
21,large,22,0.05,3,0.0,0,9.658890315000463,,,,0.965832078313253,0.11144072629780655,9.658890315000463,,,,0.9292993630573249,0.22163271691389144,0.3090574399993784
22,large,23,0.05,3,0.0,0,9.660931041000367,,,,0.9724209337349398,0.09171132496502025,9.660931041000367,,,,0.9286624203821656,0.2181904225845499,0.3132186319999164
23,large,24,0.05,3,0.0,0,9.667957278999893,,,,0.9774331701807228,0.07906223505914929,9.667957278999893,,,,0.9384288747346072,0.19574252976986506,0.3109264249997068
24,large,24,0.05,3,0.9359,,,,,,,,,,,,,,
0,large,1,0.1,3,0.0,0,9.285786665999694,,,,0.38763350474683544,1.6967894674479207,9.285786665999694,,,,0.40829061733897926,2.1889296453674465,1.1551374300015596
1,large,2,0.1,3,0.0,0,9.295959351999045,,,,0.6264586629746836,1.0468845325698959,9.295959351999045,,,,0.5092489413862269,1.5718662628809752,0.29929676500069036
2,large,3,0.1,3,0.0,0,9.279192858000897,,,,0.7188488924050633,0.7950354120635157,9.279192858000897,,,,0.6848673946957878,0.9490785600880299,0.29881326500071737
3,large,4,0.1,3,0.0,0,9.281976334999854,,,,0.7631279667721519,0.6827382239972866,9.281976334999854,,,,0.69601069757076,0.9354235413400214,0.2988017520001449
4,large,5,0.1,3,0.0,0,9.274997037000503,,,,0.788370253164557,0.6072086034271913,9.274997037000503,,,,0.7303320704256742,0.7853434715500541,0.29850211199845944
5,large,6,0.1,3,0.0,0,9.260967186999551,,,,0.8152689873417721,0.5353732152217174,9.260967186999551,,,,0.7731223534655672,0.6446998509899502,0.2986758010010817
6,large,7,0.1,3,0.0,0,9.262870510001449,,,,0.8386323180379747,0.472998290216621,9.262870510001449,,,,0.8054379318029864,0.5755020636398489,0.2966325399993366
7,large,8,0.1,3,0.0,0,9.256945051000002,,,,0.8517602848101266,0.42958757941481435,9.256945051000002,,,,0.8072208602629819,0.5598198769749845,0.2972412800008897
8,large,9,0.1,3,0.0,0,9.256327996999971,,,,0.865506329113924,0.39659861562467075,9.256327996999971,,,,0.7733452195230667,0.643817734553603,0.2970698499993887
9,large,10,0.1,3,0.0,0,9.245032056000127,,,,0.8721568433544303,0.37443401650348795,9.245032056000127,,,,0.7557388009806106,0.7231665035916883,0.2971437380001589
10,large,11,0.1,3,0.0,0,9.24370646999887,,,,0.877793710443038,0.3566138127559348,9.24370646999887,,,,0.7606418542455984,0.7568234980757262,0.29579994300002
11,large,12,0.1,3,0.0,0,9.235467477001293,,,,0.8876829509493671,0.33072532838375507,9.235467477001293,,,,0.854022732337865,0.42387307479276887,0.2961741620001703
12,large,13,0.1,3,0.0,0,9.243562944999212,,,,0.8928006329113924,0.3138567856925575,9.243562944999212,,,,0.8484510809003789,0.4510850124218853,0.2977078870007972
13,large,14,0.1,3,0.0,0,9.237658328998805,,,,0.9021459651898734,0.29031082886400855,9.237658328998805,,,,0.8381992422554045,0.48084440352471974,0.2974650810010644
14,large,15,0.1,3,0.0,0,9.23827669899947,,,,0.906670292721519,0.27571469189339803,9.23827669899947,,,,0.8805437931802986,0.338067326801828,0.29929136600003403
15,large,16,0.1,3,0.0,0,9.239869256998645,,,,0.9140625,0.2525135064615479,9.239869256998645,,,,0.8894584354802764,0.31973432596579465,0.29642704100115225
16,large,17,0.1,3,0.0,0,9.236977864000437,,,,0.9204410601265823,0.23460331021607678,9.236977864000437,,,,0.8800980610652998,0.3566762034920135,0.2975682379983482
17,large,18,0.1,3,0.0,0,9.231408822000958,,,,0.9298605617088608,0.20732082655252534,9.231408822000958,,,,0.8865611767327836,0.34170503214629316,0.29690364899943233
18,large,19,0.1,3,0.0,0,9.237981696000134,,,,0.9370302610759493,0.18936841880690447,9.237981696000134,,,,0.8899041675952752,0.3154744300646747,0.3003119609984424
19,large,20,0.1,3,0.0,0,9.233707533001507,,,,0.9468947784810127,0.16328855309211002,9.233707533001507,,,,0.9079563182527302,0.2766677107448591,0.29670411099868943
20,large,21,0.1,3,0.0,0,9.234585341000638,,,,0.9549792325949367,0.14205671299861955,9.234585341000638,,,,0.9155337642077112,0.2561214624281208,0.2959996390000015
21,large,22,0.1,3,0.0,0,9.239789420000307,,,,0.9652887658227848,0.11455959885652307,9.239789420000307,,,,0.9237798083351906,0.23898642743805457,0.2976309469995613
22,large,23,0.1,3,0.0,0,9.229179238000143,,,,0.9711975870253164,0.09585686912170693,9.229179238000143,,,,0.9347002451526633,0.20762740059315507,0.29407543699926464
23,large,24,0.1,3,0.0,0,9.224469247999878,,,,0.9780458860759493,0.07783645577728748,9.224469247999878,,,,0.9360374414976599,0.20364349404342036,0.2963590870003827
24,large,24,0.1,3,0.9318,,,,,,,,,,,,,,
