,epoch,company,frac,seed,test loss,test acc,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time,train time,train loss,train acc,valid time,valid loss,valid acc
0,1,small,0.2,4,0,0.0,2.0744460850000905,2.1060391313889446,0.21863511029411764,0.16534911899998406,2.2038968146135267,0.14396135265700483,2.0744460850000905,,,,,,
1,2,small,0.2,4,0,0.0,2.0316088509998735,1.7124878518721636,0.36075367647058826,0.0725027050002609,2.0430088172212315,0.3294685990338164,2.0316088509998735,,,,,,
2,3,small,0.2,4,0,0.0,2.0311746409997795,1.5926588506383055,0.41647518382352944,0.0746773930004565,2.1299783476308924,0.3903381642512077,2.0311746409997795,,,,,,
3,4,small,0.2,4,0,0.0,2.0386204770002223,1.4251078697031034,0.47805606617647056,0.07480621800004883,2.9910738120332434,0.3391304347826087,2.0386204770002223,,,,,,
4,5,small,0.2,4,0,0.0,2.045051912999952,1.3464876152575016,0.5323988970588235,0.0739879379998456,1.7403044852657594,0.4396135265700483,2.045051912999952,,,,,,
5,6,small,0.2,4,0,0.0,2.0652701629996955,1.1524929047069128,0.5815716911764706,0.07339868200051569,1.1291953718028782,0.6009661835748792,2.0652701629996955,,,,,,
6,7,small,0.2,4,0,0.0,2.07278181699985,0.9525718737174483,0.6591222426470589,0.07417865800016443,1.3119063160845623,0.5449275362318841,2.07278181699985,,,,,,
7,8,small,0.2,4,0,0.0,2.0716916330002277,0.8489493999411079,0.6986443014705882,0.07422247999966203,1.1765032818927856,0.5835748792270531,2.0716916330002277,,,,,,
8,9,small,0.2,4,0,0.0,2.0714295179996043,0.7700049370965537,0.7287454044117647,0.07350833100008458,0.748060913823077,0.7256038647342995,2.0714295179996043,,,,,,
9,10,small,0.2,4,0,0.0,2.068699194999681,0.7050558999180794,0.7529871323529411,0.07340008200026205,0.871443065698596,0.6985507246376812,2.068699194999681,,,,,,
10,11,small,0.2,4,0,0.0,2.069882874000541,0.6399005173760302,0.7776884191176471,0.07339321199924598,0.7805605681046196,0.7342995169082126,2.069882874000541,,,,,,
11,12,small,0.2,4,0,0.0,2.0523544460002086,0.5858611595981261,0.7953814338235294,0.07283820599968749,0.8870573513749717,0.6917874396135266,2.0523544460002086,,,,,,
12,13,small,0.2,4,0,0.0,2.0479606179997063,0.5369294337270891,0.8129595588235294,0.0736444490003123,0.8043369025999797,0.7342995169082126,2.0479606179997063,,,,,,
13,14,small,0.2,4,0,0.0,2.0288064610003858,0.4963290076702833,0.8250229779411765,0.07319391700002598,0.7652435155306462,0.7265700483091787,2.0288064610003858,,,,,,
14,15,small,0.2,4,0,0.0,2.027899712999897,0.4655333956813111,0.8377757352941176,0.07231092300025921,0.6016066509744395,0.7855072463768116,2.027899712999897,,,,,,
15,16,small,0.2,4,0,0.0,2.016842940999595,0.4273080646115191,0.8505284926470589,0.07291724700007762,0.5920505090612145,0.7932367149758454,2.016842940999595,,,,,,
16,17,small,0.2,4,0,0.0,2.0110338819995377,0.3872506858452278,0.87109375,0.07301057600034255,0.5455443055157501,0.8173913043478261,2.0110338819995377,,,,,,
17,18,small,0.2,4,0,0.0,2.0099792040000466,0.3577200535903959,0.8812040441176471,0.0750856209997437,0.6729111233771136,0.770048309178744,2.0099792040000466,,,,,,
18,19,small,0.2,4,0,0.0,2.0046460889998343,0.31851451318053636,0.8959099264705882,0.07157215000006545,0.5951774744595882,0.8028985507246377,2.0046460889998343,,,,,,
19,20,small,0.2,4,0,0.0,1.9941275379997023,0.295651409555884,0.9065946691176471,0.07130650700037222,0.5754624795222628,0.8019323671497585,1.9941275379997023,,,,,,
20,21,small,0.2,4,0,0.0,1.9894685830004164,0.2620228402973974,0.9139476102941176,0.07135219599967968,0.5225893177272041,0.8309178743961353,1.9894685830004164,,,,,,
