,epoch,company,frac,seed,test loss,test acc,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time,train time,train loss,train acc,valid time,valid loss,valid acc
13,14,small,0.2,0,0,0.0,2.0583728880001217,0.4906904889161096,0.8345588235294118,0.07442355800003497,0.9078026265906007,0.6989453499520614,2.0583728880001217,,,,,,
14,15,small,0.2,0,0,0.0,2.05845270299983,0.44924519649323297,0.8452435661764706,0.07360020600003736,0.7165783016245065,0.7564717162032598,2.05845270299983,,,,,,
15,16,small,0.2,0,0,0.0,2.0672147959999165,0.41661754206699486,0.8577665441176471,0.0733796849999635,0.6342327505607276,0.7718120805369127,2.0672147959999165,,,,,,
16,17,small,0.2,0,0,0.0,2.04695186999993,0.38288948739714485,0.8699448529411765,0.07384375700007695,0.6036879273411869,0.788111217641419,2.04695186999993,,,,,,
17,18,small,0.2,0,0,0.0,2.034169686000041,0.3494111434282625,0.8817784926470589,0.07351622999999563,0.6682903732343694,0.7708533077660594,2.034169686000041,,,,,,
18,19,small,0.2,0,0,0.0,2.0289270190000934,0.32629437361131697,0.8913143382352942,0.07318149899992932,0.762035559144939,0.7641418983700863,2.0289270190000934,,,,,,
19,20,small,0.2,0,0,0.0,2.0161781669999073,0.2853181309559766,0.9069393382352942,0.07222493800009033,0.608543997642978,0.7957813998082455,2.0161781669999073,,,,,,
20,21,small,0.2,0,0,0.0,2.0112021979998644,0.25234215114923086,0.9183134191176471,0.07142886099995849,0.532325174070159,0.8120805369127517,2.0112021979998644,,,,,,
21,22,small,0.2,0,0,0.0,2.008154588000025,0.22539564090616562,0.9288832720588235,0.07103943800007073,0.5160661735790688,0.8197507190795782,2.008154588000025,,,,,,
22,23,small,0.2,0,0,0.0,1.9997702680000202,0.20866130226675203,0.9365808823529411,0.07325953300005494,0.5128676139268299,0.8245445829338447,1.9997702680000202,,,,,,
23,24,small,0.2,0,0,0.0,2.00155434699991,0.18833799813600147,0.9447380514705882,0.07281820200000766,0.4827631148487358,0.8341323106423778,2.00155434699991,,,,,,
24,24,small,0.2,0,,0.8369,,,,,,,,,,,,,
0,1,small,0.3,0,0,0.0,3.052822021999873,2.023829093346229,0.27193509615384615,1.1929818309999973,1.8212026987479641,0.35960912052117266,3.052822021999873,,,,,,
1,2,small,0.3,0,0,0.0,3.053014252999901,1.5698740780353546,0.42052283653846156,0.10242153099989082,2.428505211000722,0.3504885993485342,3.053014252999901,,,,,,
2,3,small,0.3,0,0,0.0,3.035274986999866,1.3555612599907012,0.50390625,0.10220289500011859,2.1439718103564136,0.4026058631921824,3.035274986999866,,,,,,
3,4,small,0.3,0,0,0.0,3.0322929100000238,1.2431033010809467,0.5641526442307693,0.10275559799993061,2.04391837104524,0.4286644951140065,3.0322929100000238,,,,,,
4,5,small,0.3,0,0,0.0,3.0297562980001658,1.058686458147489,0.6211688701923077,0.10332572599986634,1.9896088354750643,0.46644951140065144,3.0297562980001658,,,,,,
5,6,small,0.3,0,0,0.0,3.0262112770001295,0.9129235640598031,0.6753305288461539,0.10482744399996591,0.9940059581098029,0.650814332247557,3.0262112770001295,,,,,,
6,7,small,0.3,0,0,0.0,3.02969125300001,0.751786081908414,0.7333984375,0.1051308969999809,0.7917183059046246,0.7120521172638437,3.02969125300001,,,,,,
7,8,small,0.3,0,0,0.0,3.031275435999987,0.6756487061054661,0.7594651442307693,0.10525539199988998,0.7078414475878986,0.7615635179153094,3.031275435999987,,,,,,
8,9,small,0.3,0,0,0.0,3.0323115360001793,0.6178389083450804,0.7805739182692307,0.1041653419999875,0.9878339096466959,0.6592833876221499,3.0323115360001793,,,,,,
9,10,small,0.3,0,0,0.0,3.0445852109999123,0.5580857083058128,0.8034855769230769,0.1051729170001181,0.6572300783586036,0.7530944625407167,3.0445852109999123,,,,,,
10,11,small,0.3,0,0,0.0,3.0499812460000157,0.5059688034682319,0.8251953125,0.10378822500001661,0.6818531893751909,0.7641693811074919,3.0499812460000157,,,,,,
11,12,small,0.3,0,0,0.0,3.0533439789999193,0.4739498932344409,0.8325570913461539,0.10406918600006065,0.6754139828759607,0.7778501628664495,3.0533439789999193,,,,,,
12,13,small,0.3,0,0,0.0,3.056443877999982,0.4469062653728403,0.8483323317307693,0.10450235600001179,0.686491967490131,0.762214983713355,3.056443877999982,,,,,,
13,14,small,0.3,0,0,0.0,3.056945973999973,0.4080486103462485,0.8609525240384616,0.10379762000002302,0.6154087060437529,0.7817589576547231,3.056945973999973,,,,,,
14,15,small,0.3,0,0,0.0,3.0670111299998553,0.36998499586031985,0.8714693509615384,0.10278707099996609,0.5806625608512556,0.8019543973941368,3.0670111299998553,,,,,,
15,16,small,0.3,0,0,0.0,3.0674514449999606,0.3299423683291444,0.8897986778846154,0.10392884299994876,0.5653654514772496,0.8,3.0674514449999606,,,,,,
16,17,small,0.3,0,0,0.0,3.069958541999995,0.30532749470036763,0.8963341346153846,0.1039925550001044,0.4913375226993126,0.8325732899022801,3.069958541999995,,,,,,
17,18,small,0.3,0,0,0.0,3.0697319449998304,0.27322034681072604,0.9079026442307693,0.10302443500017944,0.5162798772805677,0.8201954397394137,3.0697319449998304,,,,,,
18,19,small,0.3,0,0,0.0,3.0660734250000132,0.24402736951238835,0.9208984375,0.10547167900017484,0.45856440975922325,0.8403908794788274,3.0660734250000132,,,,,,
19,20,small,0.3,0,0,0.0,3.0684016699999574,0.21870802328563654,0.9302884615384616,0.10411804799991842,0.4667783146960728,0.8332247557003257,3.0684016699999574,,,,,,
20,21,small,0.3,0,0,0.0,3.0668534440001167,0.19176758703990623,0.9391526442307693,0.10481859099991198,0.4180065068049229,0.850814332247557,3.0668534440001167,,,,,,
21,22,small,0.3,0,0,0.0,3.060874517000002,0.1720870007545902,0.9456881009615384,0.10433122299991737,0.4114252158795583,0.8618892508143322,3.060874517000002,,,,,,
22,23,small,0.3,0,0,0.0,3.0574379259999205,0.15380824973376897,0.9507211538461539,0.10484276100009993,0.38971133775742123,0.8736156351791531,3.0574379259999205,,,,,,
23,24,small,0.3,0,0,0.0,3.058696110000028,0.1322163287550211,0.9637169471153846,0.10238231700009237,0.37444577791791783,0.8703583061889251,3.058696110000028,,,,,,
24,24,small,0.3,0,,0.8667,,,,,,,,,,,,,
0,1,small,0.4,0,0,0.0,4.1205591580001055,1.9551185948508127,0.2916294642857143,1.191798148999851,1.537894302179784,0.4311111111111111,4.1205591580001055,,,,,,
1,2,small,0.4,0,0,0.0,4.1224418389999755,1.4253113389015197,0.4792410714285714,0.1354423529999167,2.5800036272590545,0.35604938271604936,4.1224418389999755,,,,,,
2,3,small,0.4,0,0,0.0,4.113397673999998,1.1951667021427836,0.5655133928571429,0.136338300000034,1.452981581511321,0.5116049382716049,4.113397673999998,,,,,,
3,4,small,0.4,0,0,0.0,4.1119472580001,1.0190292278570787,0.6364397321428571,0.13598202399998627,1.050079259990174,0.6503703703703704,4.1119472580001,,,,,,
4,5,small,0.4,0,0,0.0,4.109587745999988,0.8772461740033967,0.6919084821428572,0.13591377399984594,0.9074083012710383,0.6780246913580247,4.109587745999988,,,,,,
5,6,small,0.4,0,0,0.0,4.1068848970001,0.7495298291955675,0.7361607142857143,0.13663613900007476,0.7741732072241513,0.7224691358024692,4.1068848970001,,,,,,
6,7,small,0.4,0,0,0.0,4.102327476000028,0.6367225610251938,0.7762276785714286,0.13518053600000712,0.8586889422381365,0.7204938271604938,4.102327476000028,,,,,,
7,8,small,0.4,0,0,0.0,4.104214099999808,0.5709742092660495,0.8030691964285714,0.13576490800005558,0.6978260374657902,0.7525925925925926,4.104214099999808,,,,,,
8,9,small,0.4,0,0,0.0,4.106372922999981,0.5255660685045379,0.8196986607142858,0.13619715400000132,0.6512679479151596,0.7762962962962963,4.106372922999981,,,,,,
9,10,small,0.4,0,0,0.0,4.102057470000091,0.48072373047471045,0.8315848214285714,0.136523822999834,0.5559296944700641,0.8064197530864198,4.102057470000091,,,,,,
10,11,small,0.4,0,0,0.0,4.109935415999871,0.43500980660319327,0.8497767857142857,0.13583449900011146,0.5473282623291016,0.8088888888888889,4.109935415999871,,,,,,
11,12,small,0.4,0,0,0.0,4.104028162000077,0.4088869318898235,0.8608258928571428,0.13650529300002745,0.48827906479070216,0.8360493827160493,4.104028162000077,,,,,,
12,13,small,0.4,0,0,0.0,4.098333741000033,0.37599423873637405,0.8712611607142857,0.1363516209999034,0.6203062048076111,0.7930864197530865,4.098333741000033,,,,,,
13,14,small,0.4,0,0,0.0,4.107200138000053,0.3493510677878346,0.8796875,0.13554774899989752,0.4990926233927409,0.8192592592592592,4.107200138000053,,,,,,
14,15,small,0.4,0,0,0.0,4.096714102000078,0.3247405051652874,0.8909598214285714,0.1367382539999653,0.43288059611379365,0.8380246913580247,4.096714102000078,,,,,,
15,16,small,0.4,0,0,0.0,4.1024235639999915,0.2902761708945036,0.8997767857142858,0.13732054899992363,0.42345180699854723,0.854320987654321,4.1024235639999915,,,,,,
16,17,small,0.4,0,0,0.0,4.106811264000044,0.2685079647494214,0.90859375,0.13689181900008407,0.4776341242849091,0.8325925925925926,4.106811264000044,,,,,,
17,18,small,0.4,0,0,0.0,4.09887922300004,0.23540861925908496,0.9227678571428571,0.13557693199982168,0.45100026118902514,0.8493827160493828,4.09887922300004,,,,,,
18,19,small,0.4,0,0,0.0,4.107094902000199,0.2115303883595126,0.9301897321428572,0.1365520879999167,0.5282435843385296,0.8261728395061728,4.107094902000199,,,,,,
19,20,small,0.4,0,0,0.0,4.105970011999943,0.19170123221618787,0.937890625,0.13599429000009877,0.4064317401838891,0.8592592592592593,4.105970011999943,,,,,,
20,21,small,0.4,0,0,0.0,4.1052323219998925,0.16590262326811042,0.9478794642857142,0.13566201899993757,0.356059348023968,0.8735802469135803,4.1052323219998925,,,,,,
21,22,small,0.4,0,0,0.0,4.104451692999874,0.1425152538610356,0.9575892857142857,0.13528834900012043,0.37192520800931955,0.8735802469135803,4.104451692999874,,,,,,
22,23,small,0.4,0,0,0.0,4.099099784999908,0.12964832144124167,0.9618303571428571,0.13534954000010657,0.3281223033386984,0.8859259259259259,4.099099784999908,,,,,,
23,24,small,0.4,0,0,0.0,4.103195681999978,0.10891921781003475,0.9697544642857143,0.13874116200008757,0.30392372366822795,0.8928395061728395,4.103195681999978,,,,,,
24,24,small,0.4,0,,0.895,,,,,,,,,,,,,
0,1,small,0.5,0,0,0.0,5.180149173000018,1.8892988535490902,0.3164950284090909,1.1597817209999448,2.222138673753564,0.3196981731532963,5.180149173000018,,,,,,
1,2,small,0.5,0,0,0.0,5.1864293539999835,1.3036551249044186,0.5255681818181818,0.1677630130000125,1.2623470267007235,0.5484511517077045,5.1864293539999835,,,,,,
2,3,small,0.5,0,0,0.0,5.176796749999994,1.0446558823301033,0.6243341619318182,0.1687886869999602,1.5782135565002537,0.5492454328832407,5.176796749999994,,,,,,
3,4,small,0.5,0,0,0.0,5.182436099000142,0.8988519904881038,0.6847478693181818,0.16973648599991975,1.1784884041505166,0.6131850675138999,5.182436099000142,,,,,,
4,5,small,0.5,0,0,0.0,5.173466711000174,0.7904637297615409,0.7230113636363636,0.16809160299999348,0.9410960320161391,0.6791104050833995,5.173466711000174,,,,,,
5,6,small,0.5,0,0,0.0,5.174987372000032,0.6843771436675028,0.7601207386363636,0.1679701139998997,1.0770556932408437,0.6660047656870532,5.174987372000032,,,,,,
6,7,small,0.5,0,0,0.0,5.174570288000041,0.5656566544097256,0.8063742897727273,0.16847298600009708,0.6201117051982804,0.7879269261318507,5.174570288000041,,,,,,
7,8,small,0.5,0,0,0.0,5.173195819000057,0.5214436265047301,0.8162286931818182,0.17020623999997042,0.6515633830766625,0.7827640984908658,5.173195819000057,,,,,,
8,9,small,0.5,0,0,0.0,5.173749047999991,0.4683507432399148,0.8378462357954546,0.16870541900016178,0.6780630779039112,0.7776012708498808,5.173749047999991,,,,,,
9,10,small,0.5,0,0,0.0,5.1775170969999635,0.4340477140027691,0.8503196022727273,0.16900134599995909,0.5676321634894046,0.8046068308181096,5.1775170969999635,,,,,,
10,11,small,0.5,0,0,0.0,5.173977783000055,0.40027996161105955,0.8604847301136364,0.16896725499987042,0.6421217960057701,0.7819698173153297,5.173977783000055,,,,,,
11,12,small,0.5,0,0,0.0,5.169576433999964,0.3718340476890179,0.8723366477272727,0.17033290800009127,0.5459974454072282,0.8133439237490071,5.169576433999964,,,,,,
12,13,small,0.5,0,0,0.0,5.16674534699996,0.3505612403069707,0.8798828125,0.16844526699992457,0.6185652972972042,0.8022239872915012,5.16674534699996,,,,,,
13,14,small,0.5,0,0,0.0,5.168154300999959,0.3193194676952606,0.8908913352272727,0.168368664999889,0.4090109897852891,0.8502779984114377,5.168154300999959,,,,,,
14,15,small,0.5,0,0,0.0,5.16729231100021,0.2879482754506171,0.9019886363636364,0.16865495599995484,0.4618991763938316,0.8455123113582208,5.16729231100021,,,,,,
15,16,small,0.5,0,0,0.0,5.171207176000053,0.2695191261273893,0.9089577414772727,0.1671830069999487,0.42590944609820036,0.8625893566322478,5.171207176000053,,,,,,
16,17,small,0.5,0,0,0.0,5.167358771999943,0.24416812128302726,0.9181463068181818,0.16729866700006824,0.4257112545470949,0.8594122319301033,5.167358771999943,,,,,,
17,18,small,0.5,0,0,0.0,5.1598734050000985,0.22191722839224068,0.9259144176136364,0.168001656999877,0.387368465056961,0.8685464654487689,5.1598734050000985,,,,,,
18,19,small,0.5,0,0,0.0,5.162420687000122,0.1981833835386417,0.9346147017045454,0.2034411029999319,0.3408323800024104,0.8899920571882446,5.162420687000122,,,,,,
19,20,small,0.5,0,0,0.0,5.163528927000016,0.16727847208014943,0.9469992897727273,0.1678217300000142,0.32476268333513836,0.8899920571882446,5.163528927000016,,,,,,
20,21,small,0.5,0,0,0.0,5.160152923999931,0.15239218063652515,0.9512162642045454,0.16852562700000817,0.2964464695894879,0.8931691818903892,5.160152923999931,,,,,,
21,22,small,0.5,0,0,0.0,5.161995367000145,0.12965706126256424,0.9600497159090909,0.16750238099984927,0.30091137049025823,0.8951548848292296,5.161995367000145,,,,,,
22,23,small,0.5,0,0,0.0,5.156124943999885,0.10570501252500848,0.9693714488636364,0.16767573700008143,0.2579516364621018,0.9050833995234313,5.156124943999885,,,,,,
23,24,small,0.5,0,0,0.0,5.151806479000015,0.09015731869096105,0.9747869318181818,0.16938323199997285,0.2645202307970018,0.9106433677521842,5.151806479000015,,,,,,
24,24,small,0.5,0,,0.9071,,,,,,,,,,,,,
0,1,large,0.2,0,0,0.0,8.24457878699991,1.748209948199136,0.37039620535714285,1.0680821880000622,2.525680190144163,0.28585858585858587,8.24457878699991,,,,,,
1,2,large,0.2,0,0,0.0,8.238737727999933,1.1037120029064162,0.6006975446428572,0.2646172680001655,1.5865353500000154,0.5002525252525253,8.238737727999933,,,,,,
2,3,large,0.2,0,0,0.0,8.226921646999926,0.870393565456782,0.6918526785714286,0.26350797600002807,0.8537440658819796,0.7002525252525252,8.226921646999926,,,,,,
3,4,large,0.2,0,0,0.0,8.232096844999887,0.7108339087239334,0.7505580357142857,0.26371839300009015,0.8308490774848244,0.7194444444444444,8.232096844999887,,,,,,
4,5,large,0.2,0,0,0.0,8.218520241000078,0.6459949946030974,0.7743303571428571,0.2639140399999178,1.1218239146049576,0.6595959595959596,8.218520241000078,,,,,,
5,6,large,0.2,0,0,0.0,8.215845196999908,0.5649567257346851,0.80234375,0.2630049900001268,0.6339740278744939,0.7712121212121212,8.215845196999908,,,,,,
6,7,large,0.2,0,0,0.0,8.20689990599999,0.4901996075574841,0.8319196428571428,0.2637949090001257,0.49370770550737475,0.8285353535353536,8.20689990599999,,,,,,
7,8,large,0.2,0,0,0.0,8.197108800000024,0.4460448019738708,0.8459821428571429,0.262499021999929,0.5733608017064105,0.8025252525252525,8.197108800000024,,,,,,
8,9,large,0.2,0,0,0.0,8.189656839999998,0.41177104562520983,0.8592912946428571,0.2626040589998411,0.5185716337627835,0.827020202020202,8.189656839999998,,,,,,
9,10,large,0.2,0,0,0.0,8.181066097999974,0.3831194557515638,0.8693638392857143,0.26373659499995483,0.5509863783614805,0.8169191919191919,8.181066097999974,,,,,,
10,11,large,0.2,0,0,0.0,8.171687081000073,0.356123850840543,0.8793526785714286,0.26238476100002117,0.4840467424103708,0.8351010101010101,8.171687081000073,,,,,,
11,12,large,0.2,0,0,0.0,8.166882686999998,0.33785952688860044,0.8833147321428572,0.2635654620000878,0.4550102999716094,0.8414141414141414,8.166882686999998,,,,,,
12,13,large,0.2,0,0,0.0,8.17200602999992,0.3103729531701122,0.8958426339285714,0.2629327430001922,0.48085816677170573,0.8340909090909091,8.17200602999992,,,,,,
13,14,large,0.2,0,0,0.0,8.159691803999976,0.2915992444115026,0.9007533482142858,0.26246892700009994,0.38933237562275896,0.8633838383838384,8.159691803999976,,,,,,
14,15,large,0.2,0,0,0.0,8.163666965000175,0.2692121122032404,0.9093191964285714,0.26161333499976536,0.4576139341701161,0.8515151515151516,8.163666965000175,,,,,,
15,16,large,0.2,0,0,0.0,8.16551751399993,0.2511132280475327,0.9156529017857142,0.26265819100035515,0.39072662652140916,0.8699494949494949,8.16551751399993,,,,,,
16,17,large,0.2,0,0,0.0,8.16912075800019,0.23581664647374834,0.9203125,0.2627956009996524,0.40177010671056884,0.8664141414141414,8.16912075800019,,,,,,
17,18,large,0.2,0,0,0.0,8.183956900999874,0.20590694469532797,0.930078125,0.2616727049999099,0.32870806732563057,0.8921717171717172,8.183956900999874,,,,,,
18,19,large,0.2,0,0,0.0,8.182292281000173,0.18670392241328954,0.9381975446428571,0.26166038700011995,0.34077185886074796,0.8873737373737374,8.182292281000173,,,,,,
19,20,large,0.2,0,0,0.0,8.16648818099975,0.15967172275164299,0.9476004464285714,0.26209603300003437,0.30392325743280274,0.8987373737373737,8.16648818099975,,,,,,
20,21,large,0.2,0,0,0.0,8.17434933100003,0.13512073012867143,0.9569196428571428,0.2592329110002538,0.26902230050828724,0.9088383838383839,8.17434933100003,,,,,,
21,22,large,0.2,0,0,0.0,8.178612450999935,0.11383933206754071,0.9646205357142857,0.26218890600011946,0.27238095577317056,0.9131313131313131,8.178612450999935,,,,,,
22,23,large,0.2,0,0,0.0,8.174894663000032,0.09049569554626942,0.9731305803571428,0.26233510500014745,0.21792138971463598,0.9287878787878788,8.174894663000032,,,,,,
23,24,large,0.2,0,0,0.0,8.155340249999881,0.07493353278509209,0.9791294642857142,0.26108599000008326,0.2171173495475692,0.9323232323232323,8.155340249999881,,,,,,
24,24,large,0.2,0,,0.9298,,,,,,,,,,,,,
0,1,large,0.3,0,0,0.0,7.174465557000076,1.8032059428877518,0.34522284836065575,1.0969765089998873,1.3398348979741797,0.5192418150488225,7.174465557000076,,,,,,
1,2,large,0.3,0,0,0.0,7.178428514000188,1.1609839373191848,0.5809426229508197,0.23323184599985325,1.2277061743410342,0.6042504307869041,7.178428514000188,,,,,,
2,3,large,0.3,0,0,0.0,7.176075685999876,0.9119796790487942,0.6761654713114754,0.2329895289999513,1.2199941878343437,0.6143021252153934,7.176075685999876,,,,,,
3,4,large,0.3,0,0,0.0,7.169432663000407,0.7815001970004352,0.7229123975409836,0.23250286799975584,0.6818978645416733,0.7593337162550259,7.169432663000407,,,,,,
4,5,large,0.3,0,0,0.0,7.165032710000105,0.6793041886059475,0.7640881147540983,0.23303665200000978,0.7389456608184517,0.7455485353245261,7.165032710000105,,,,,,
5,6,large,0.3,0,0,0.0,7.16515308299995,0.5986283768395908,0.7930007684426229,0.23159410200014463,0.6437571003545227,0.7782883400344629,7.16515308299995,,,,,,
6,7,large,0.3,0,0,0.0,7.1578856159999305,0.5186695938960451,0.8218173668032787,0.23237098900017372,0.5360276823684719,0.8101665709362436,7.1578856159999305,,,,,,
7,8,large,0.3,0,0,0.0,7.154865363999761,0.4633226276787578,0.8413486168032787,0.23172644900023442,0.577397149297987,0.7966685812751292,7.154865363999761,,,,,,
8,9,large,0.3,0,0,0.0,7.145041237999976,0.4290229724262093,0.8533555327868853,0.23184879199970965,0.5755478726386476,0.8004020677771396,7.145041237999976,,,,,,
9,10,large,0.3,0,0,0.0,7.150020833999861,0.39155525540108566,0.8657146516393442,0.23223485200014693,0.5513078190005422,0.8124641010913268,7.150020833999861,,,,,,
10,11,large,0.3,0,0,0.0,7.1473780769997575,0.3689882969636409,0.8740074282786885,0.23091448600007425,0.5492404423384472,0.8184951177484204,7.1473780769997575,,,,,,
11,12,large,0.3,0,0,0.0,7.1400879929997245,0.33885786722063044,0.886078381147541,0.23001983599988307,0.4296394465368141,0.8581275129236071,7.1400879929997245,,,,,,
12,13,large,0.3,0,0,0.0,7.143115414000022,0.3152971065252042,0.8939869364754098,0.23176700700014408,0.7267531817292153,0.7751292360712234,7.143115414000022,,,,,,
13,14,large,0.3,0,0,0.0,7.144118957000046,0.2932608992349906,0.899718237704918,0.26902184900018256,0.39384077856555744,0.8684663986214819,7.144118957000046,,,,,,
14,15,large,0.3,0,0,0.0,7.140620830999978,0.2761357405574107,0.9071465163934426,0.2313234109997211,0.38627204889541794,0.8707639287765652,7.140620830999978,,,,,,
15,16,large,0.3,0,0,0.0,7.140688915000283,0.2584311152640425,0.9132940573770492,0.23198868800000128,0.4860800639573765,0.8403216542217117,7.140688915000283,,,,,,
16,17,large,0.3,0,0,0.0,7.137020875999951,0.2290298168348973,0.9228995901639344,0.23144342200021129,0.3639620430917318,0.8828259620907525,7.137020875999951,,,,,,
17,18,large,0.3,0,0,0.0,7.133809114000087,0.20998569333651027,0.9305840163934426,0.23157923300004768,0.4023493219558567,0.866456059735784,7.133809114000087,,,,,,
18,19,large,0.3,0,0,0.0,7.1387041960001625,0.18311979575846038,0.9398373463114754,0.23028564600008394,0.317669322064798,0.8991958644457209,7.1387041960001625,,,,,,
19,20,large,0.3,0,0,0.0,7.122620836999886,0.15818983059926112,0.9488665471311475,0.23043462199984788,0.3042032974742734,0.8997702469844917,7.122620836999886,,,,,,
20,21,large,0.3,0,0,0.0,7.137669369000378,0.13571696181888462,0.9580878586065574,0.2316430229998332,0.2971464657769814,0.9046524985640436,7.137669369000378,,,,,,
21,22,large,0.3,0,0,0.0,7.118442370999674,0.11493903404620827,0.9639472336065574,0.23206870000012714,0.2785294761197585,0.9124066628374498,7.118442370999674,,,,,,
22,23,large,0.3,0,0,0.0,7.126023601999805,0.09442889302602557,0.9727202868852459,0.2569309760001488,0.24147620548947252,0.9241815048822516,7.126023601999805,,,,,,
23,24,large,0.3,0,0,0.0,7.122578381000039,0.07959382126077277,0.9787397540983607,0.23066220300006535,0.23698660014074197,0.9270534175761057,7.122578381000039,,,,,,
24,24,large,0.3,0,,0.9242,,,,,,,,,,,,,
0,1,large,0.4,0,0,0.0,6.112081295999815,1.8349576718532121,0.3340594951923077,1.1340916580002158,1.4877641916514321,0.46671127467380397,6.112081295999815,,,,,,
1,2,large,0.4,0,0,0.0,6.121239259000049,1.2394660588425512,0.5485652043269231,0.20015182799988906,1.3274688510122648,0.5383071261291402,6.121239259000049,,,,,,
2,3,large,0.4,0,0,0.0,6.118139511000209,0.9672671053558588,0.6574519230769231,0.19868118500016863,1.5718014331995025,0.5593844095015055,6.118139511000209,,,,,,
3,4,large,0.4,0,0,0.0,6.11814146100005,0.8384897514031484,0.7034254807692307,0.1999573309999505,1.1990156665060503,0.6252927400468384,6.11814146100005,,,,,,
4,5,large,0.4,0,0,0.0,6.11245981600041,0.7394123300193594,0.7432767427884616,0.201441820999662,0.723105966307001,0.7594513215122114,6.11245981600041,,,,,,
5,6,large,0.4,0,0,0.0,6.114680277999923,0.6379482442011627,0.7759540264423077,0.19869734599978983,0.8080171056717445,0.7269989963198394,6.114680277999923,,,,,,
6,7,large,0.4,0,0,0.0,6.113787119000335,0.5457311562405756,0.8112605168269231,0.19881481799984613,0.7574331504359777,0.7474071595851456,6.113787119000335,,,,,,
7,8,large,0.4,0,0,0.0,6.1075348619997385,0.487085540420734,0.8332331730769231,0.20055072600007406,0.52240973070897,0.821344931415189,6.1075348619997385,,,,,,
8,9,large,0.4,0,0,0.0,6.106991260000086,0.45643182389008313,0.8443134014423077,0.200064305000069,0.6084930682190288,0.7949146871863499,6.106991260000086,,,,,,
9,10,large,0.4,0,0,0.0,6.103277017999972,0.42242905440238804,0.8560321514423077,0.1993358069998976,0.4438661461731549,0.8457678153228505,6.103277017999972,,,,,,
10,11,large,0.4,0,0,0.0,6.102874086000156,0.38496839656279636,0.8677884615384616,0.20067284300012034,0.472390420542947,0.8397457343593175,6.102874086000156,,,,,,
11,12,large,0.4,0,0,0.0,6.098104458999842,0.35553688197754896,0.8801457331730769,0.19908277800004726,0.5547311003689145,0.8156574105051857,6.098104458999842,,,,,,
12,13,large,0.4,0,0,0.0,6.10093384899983,0.33200305603587854,0.8888972355769231,0.19918801300036648,0.482632867067145,0.8400802944128472,6.10093384899983,,,,,,
13,14,large,0.4,0,0,0.0,6.091389724999772,0.3085569370752917,0.8970102163461539,0.199602041000162,0.5010986854576195,0.8293743726998997,6.091389724999772,,,,,,
14,15,large,0.4,0,0,0.0,6.092229707000115,0.28276467287483126,0.9045973557692307,0.20100413999989541,0.43440162732713633,0.8541318166610906,6.092229707000115,,,,,,
15,16,large,0.4,0,0,0.0,6.095106102000045,0.2612542941306646,0.9107947716346154,0.20137304499985476,0.36743313510827136,0.8671796587487454,6.095106102000045,,,,,,
