,epoch,company,frac,seed,test loss,test acc,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time,train time,train loss,train acc,valid time,valid loss,valid acc
19,20,small,0.3,2,0,0.0,3.0658265830006712,0.22267149961911714,0.9279597355769231,0.10425063499951648,0.43696980011704856,0.8358404185742315,3.0658265830006712,,,,,,
20,21,small,0.3,2,0,0.0,3.069608806999895,0.20152602688624308,0.9354717548076923,0.10302284399949713,0.41278556501888775,0.8587311968606932,3.069608806999895,,,,,,
21,22,small,0.3,2,0,0.0,3.0607139960002314,0.17311637834287608,0.9455378605769231,0.10438835100012511,0.37188228958958186,0.8672334859385219,3.0607139960002314,,,,,,
22,23,small,0.3,2,0,0.0,3.059637821999786,0.15218899900523516,0.9566556490384616,0.10298123600023246,0.3450801910490207,0.8770438194898627,3.059637821999786,,,,,,
23,24,small,0.3,2,0,0.0,3.05317173200001,0.13603271114138457,0.9613882211538461,0.10308247499960999,0.3398763439560186,0.8796599084368869,3.05317173200001,,,,,,
24,24,small,0.3,2,,0.868,,,,,,,,,,,,,
0,1,small,0.4,2,0,0.0,4.120715425000526,1.95013712814876,0.29252232142857143,1.1958638070000234,1.4981310427512013,0.452932479053721,4.120715425000526,,,,,,
1,2,small,0.4,2,0,0.0,4.121622347999619,1.4494945775185313,0.46395089285714286,0.13728142899981322,1.4913471930716764,0.4972893050763923,4.121622347999619,,,,,,
2,3,small,0.4,2,0,0.0,4.112172393999572,1.1967280205339192,0.5668526785714286,0.1356504830000631,1.2144709357256487,0.5761458846722524,4.112172393999572,,,,,,
3,4,small,0.4,2,0,0.0,4.110846081000091,1.012229142391256,0.6404575892857143,0.1355439290000504,0.9947853859214726,0.6638738294726466,4.110846081000091,,,,,,
4,5,small,0.4,2,0,0.0,4.110058580999976,0.937852821233017,0.669140625,0.13688960400031647,0.9964245457317865,0.6619024149827502,4.110058580999976,,,,,,
5,6,small,0.4,2,0,0.0,4.108380457999374,0.7616908918001822,0.72890625,0.13592512700051884,0.7813495567363139,0.7249876786594381,4.108380457999374,,,,,,
6,7,small,0.4,2,0,0.0,4.109490507000373,0.6360144395913396,0.7766741071428571,0.13646144700032892,0.7093935586244029,0.7540660423854115,4.109490507000373,,,,,,
7,8,small,0.4,2,0,0.0,4.110689113999797,0.5755089838057756,0.7994419642857142,0.13743661800072005,0.6374447626571693,0.7732873336619024,4.110689113999797,,,,,,
8,9,small,0.4,2,0,0.0,4.111951554999905,0.5155024507748229,0.8209263392857142,0.1353990249999697,0.613148993374151,0.7910300640709709,4.111951554999905,,,,,,
9,10,small,0.4,2,0,0.0,4.113534803000221,0.4742756947342839,0.836328125,0.13512172900027508,0.567654087015888,0.8008871365204534,4.113534803000221,,,,,,
10,11,small,0.4,2,0,0.0,4.112659106000137,0.44239628474627224,0.8469308035714286,0.1363552119992164,0.6114719657841546,0.7890586495810744,4.112659106000137,,,,,,
11,12,small,0.4,2,0,0.0,4.114413639999839,0.39862489902547427,0.8661272321428571,0.13644155299971317,0.6667013605455273,0.7841301133563332,4.114413639999839,,,,,,
12,13,small,0.4,2,0,0.0,4.11478697000075,0.38156258070043153,0.8671316964285715,0.1633346189992153,0.5306285766030016,0.8087727944800395,4.11478697000075,,,,,,
13,14,small,0.4,2,0,0.0,4.109922262000509,0.3473154309604849,0.8828683035714285,0.13573485199958668,0.5255602511823795,0.8245441103992114,4.109922262000509,,,,,,
14,15,small,0.4,2,0,0.0,4.110559479000585,0.3212526123970747,0.8893973214285714,0.13663503899988427,0.5819027930307177,0.7969443075406605,4.110559479000585,,,,,,
15,16,small,0.4,2,0,0.0,4.115181885000311,0.28893873361604555,0.9031808035714286,0.13768649800022104,0.4786619061375557,0.84228684080828,4.115181885000311,,,,,,
16,17,small,0.4,2,0,0.0,4.111831721999806,0.2680858860590628,0.9103236607142857,0.13546455100004096,0.5233153253426512,0.8225726959093149,4.111831721999806,,,,,,
17,18,small,0.4,2,0,0.0,4.111718465999729,0.23460810679410185,0.9227120535714286,0.13639909799985617,0.4592047536708029,0.8521439132577624,4.111718465999729,,,,,,
18,19,small,0.4,2,0,0.0,4.113790813000378,0.21283484234341554,0.9295200892857143,0.13676183200004743,0.4681752854935226,0.8486939379004436,4.113790813000378,,,,,,
19,20,small,0.4,2,0,0.0,4.114049390000218,0.18722049806799207,0.941015625,0.1366930260001027,0.36772065235512075,0.8792508624938393,4.114049390000218,,,,,,
20,21,small,0.4,2,0,0.0,4.114684780999596,0.16805339939892291,0.9473214285714285,0.1360253909997482,0.34632915602111064,0.8841793987185805,4.114684780999596,,,,,,
21,22,small,0.4,2,0,0.0,4.113155228999858,0.14417815639504364,0.956640625,0.13656398300008732,0.3641012956968019,0.8807294233612617,4.113155228999858,,,,,,
22,23,small,0.4,2,0,0.0,4.109789432999605,0.12423369602433272,0.9646205357142857,0.13653167499978736,0.3274967758569769,0.8950221784130113,4.109789432999605,,,,,,
23,24,small,0.4,2,0,0.0,4.11267717499959,0.10915711825447423,0.968359375,0.13622515099996235,0.3063536103926838,0.9014292755051749,4.11267717499959,,,,,,
24,24,small,0.4,2,,0.8879,,,,,,,,,,,,,
0,1,small,0.5,2,0,0.0,5.072898807000456,1.8977898276129435,0.3022801598837209,1.1457274779995714,1.6482796554930472,0.4258373205741627,5.072898807000456,,,,,,
1,2,small,0.5,2,0,0.0,5.074806828999499,1.3366220947355032,0.5143986191860465,0.1703213720002168,1.4336164933072322,0.509170653907496,5.074806828999499,,,,,,
2,3,small,0.5,2,0,0.0,5.065948229999776,1.1004676162590121,0.6069676598837209,0.16668120699978317,1.0361089736841131,0.6379585326953748,5.065948229999776,,,,,,
3,4,small,0.5,2,0,0.0,5.069254016999366,0.9568595343897509,0.658203125,0.1678039140006149,1.2920250402112896,0.6088516746411483,5.069254016999366,,,,,,
4,5,small,0.5,2,0,0.0,5.065195039000173,0.8139779542594455,0.7135265261627907,0.16903928000010637,0.9066812847599839,0.6949760765550239,5.065195039000173,,,,,,
5,6,small,0.5,2,0,0.0,5.062975855000332,0.6959772407575402,0.7574491279069767,0.17050773600021785,0.7920338445873352,0.7364433811802232,5.062975855000332,,,,,,
6,7,small,0.5,2,0,0.0,5.061595072999808,0.59611199111786,0.7897892441860465,0.16639551400021446,0.6228426639733322,0.789872408293461,5.061595072999808,,,,,,
7,8,small,0.5,2,0,0.0,5.0589623609994305,0.537345623250964,0.8125454215116279,0.16919169799984957,0.6173140230741607,0.7942583732057417,5.0589623609994305,,,,,,
8,9,small,0.5,2,0,0.0,5.061769549000019,0.4824291069580372,0.8353015988372093,0.1678715629996077,0.6701443602213639,0.7822966507177034,5.061769549000019,,,,,,
9,10,small,0.5,2,0,0.0,5.05308327900002,0.45206619877108306,0.8441587936046512,0.1680211769999005,0.7055138541560805,0.7492025518341308,5.05308327900002,,,,,,
10,11,small,0.5,2,0,0.0,5.0489908489998925,0.4204211462029191,0.8551962209302325,0.16777744099999836,0.5163419573691093,0.8289473684210527,5.0489908489998925,,,,,,
11,12,small,0.5,2,0,0.0,5.052535103000082,0.38688325037270094,0.8667332848837209,0.1677353889999722,0.4729814213809024,0.8413078149920256,5.052535103000082,,,,,,
12,13,small,0.5,2,0,0.0,5.047655971000495,0.3573719823169847,0.8783611918604651,0.1667316960001699,0.4987808627565131,0.8333333333333334,5.047655971000495,,,,,,
13,14,small,0.5,2,0,0.0,5.047450428999582,0.3319919727482768,0.8873546511627907,0.16825334999975894,0.4806690349152974,0.8377192982456141,5.047450428999582,,,,,,
14,15,small,0.5,2,0,0.0,5.037757099999908,0.3082977158645558,0.895530523255814,0.16636737600038032,0.41852611369873727,0.8600478468899522,5.037757099999908,,,,,,
15,16,small,0.5,2,0,0.0,5.049561683999855,0.2831698397477699,0.9033884447674418,0.16716252900005202,0.3591126053337085,0.8791866028708134,5.049561683999855,,,,,,
16,17,small,0.5,2,0,0.0,5.037020421000307,0.2574124804936176,0.9152888808139535,0.1693280039999081,0.48344609954140405,0.844896331738437,5.037020421000307,,,,,,
17,18,small,0.5,2,0,0.0,5.033703654999954,0.22889308986622234,0.9222837936046512,0.16838931900019816,0.4425645479174892,0.854066985645933,5.033703654999954,,,,,,
18,19,small,0.5,2,0,0.0,5.040296475000105,0.2058492500854786,0.9320039970930233,0.1674001910005245,0.3568616103517572,0.8791866028708134,5.040296475000105,,,,,,
19,20,small,0.5,2,0,0.0,5.038312816999678,0.18371438858814018,0.9400436046511628,0.1682317630002217,0.3791720080033444,0.8728070175438597,5.038312816999678,,,,,,
20,21,small,0.5,2,0,0.0,5.030516942000759,0.1610067131127729,0.9499454941860465,0.16801303800002643,0.302958058778559,0.9027113237639554,5.030516942000759,,,,,,
21,22,small,0.5,2,0,0.0,5.032666758000232,0.13673320490606997,0.9586664244186046,0.16721543299991026,0.2894034978875703,0.905103668261563,5.032666758000232,,,,,,
22,23,small,0.5,2,0,0.0,5.029152582000279,0.11606957516524681,0.9653888081395349,0.1675886310003989,0.27695290894029245,0.9098883572567783,5.029152582000279,,,,,,
23,24,small,0.5,2,0,0.0,5.020105654999497,0.09966661486514779,0.9728379360465116,0.16660133400000632,0.2624269980562931,0.9158692185007975,5.020105654999497,,,,,,
24,24,small,0.5,2,,0.9039,,,,,,,,,,,,,
0,1,large,0.2,2,0,0.0,8.224999445999856,1.7393726306302206,0.3689453125,1.120073912999942,1.4694557708425304,0.46740498363956706,8.224999445999856,,,,,,
1,2,large,0.2,2,0,0.0,8.230476527000064,1.0971906300101961,0.6028738839285714,0.2641362170006687,0.9383766962603961,0.6773219229801157,8.230476527000064,,,,,,
2,3,large,0.2,2,0,0.0,8.220690488999935,0.8541595568348255,0.6943638392857143,0.26787851199969737,0.9571970294651864,0.6805940095645607,8.220690488999935,,,,,,
3,4,large,0.2,2,0,0.0,8.216635150999537,0.7235045790938395,0.7460658482142857,0.26583931900040625,0.6796417207523464,0.7618927762396174,8.216635150999537,,,,,,
4,5,large,0.2,2,0,0.0,8.214098948000355,0.6407580155879259,0.7755580357142857,0.2659484979994886,0.7295393654539817,0.7540901082305562,8.214098948000355,,,,,,
5,6,large,0.2,2,0,0.0,8.212280321000435,0.5634989637349334,0.8048549107142857,0.2640453770000022,0.6943522174142933,0.7626478731437201,8.212280321000435,,,,,,
6,7,large,0.2,2,0,0.0,8.207184804999997,0.4888264694384166,0.8317522321428571,0.2627965009996842,0.5620432852978614,0.8001510193808206,8.207184804999997,,,,,,
7,8,large,0.2,2,0,0.0,8.20519429199976,0.44282961173781327,0.8485770089285715,0.2643036130002656,0.8549547310653214,0.7102944877926001,8.20519429199976,,,,,,
8,9,large,0.2,2,0,0.0,8.201233521999711,0.4091878035238811,0.8596261160714286,0.2642023960006554,0.48278077675478304,0.8331235841933048,8.201233521999711,,,,,,
9,10,large,0.2,2,0,0.0,8.205469655999877,0.38026242072560956,0.8684709821428571,0.26371057799951814,0.5345554258191493,0.8175182481751825,8.205469655999877,,,,,,
10,11,large,0.2,2,0,0.0,8.186201290000099,0.357608691682773,0.8767020089285714,0.2648349049995886,0.4435705772551607,0.8484772212433929,8.186201290000099,,,,,,
11,12,large,0.2,2,0,0.0,8.206477040999744,0.3352685339216675,0.8863002232142857,0.26315546500063647,0.506906391540343,0.8346337780015102,8.206477040999744,,,,,,
12,13,large,0.2,2,0,0.0,8.19249020999996,0.31476910239351646,0.8916015625,0.26202649700007896,0.45674692951339696,0.8404228542662975,8.19249020999996,,,,,,
13,14,large,0.2,2,0,0.0,8.201240162999966,0.2927415197981255,0.8982700892857143,0.2632107580002412,0.38426924219906794,0.8688648376541657,8.201240162999966,,,,,,
14,15,large,0.2,2,0,0.0,8.195916286999818,0.2700702328234911,0.9077287946428572,0.2628016150001713,0.43909507610322007,0.8522527057639063,8.195916286999818,,,,,,
15,16,large,0.2,2,0,0.0,8.197905228999844,0.254449249325054,0.9149274553571428,0.2623786170006497,0.3789526079812999,0.877926000503398,8.197905228999844,,,,,,
16,17,large,0.2,2,0,0.0,8.19450591399982,0.222621851653925,0.9269810267857143,0.2625293999999485,0.40500851887285994,0.871381827334508,8.19450591399982,,,,,,
17,18,large,0.2,2,0,0.0,8.198110602999805,0.20405074187687466,0.9311662946428572,0.2625751220002712,0.3654443283330695,0.8829599798640826,8.198110602999805,,,,,,
18,19,large,0.2,2,0,0.0,8.1951097379997,0.1827323654400451,0.9389229910714286,0.26293856000029336,0.32546441044340557,0.8937830354895545,8.1951097379997,,,,,,
19,20,large,0.2,2,0,0.0,8.19682635800018,0.1611491912443723,0.9477399553571428,0.26452207999955135,0.28842619687821386,0.9038509942109237,8.19682635800018,,,,,,
20,21,large,0.2,2,0,0.0,8.195103714999277,0.13472317441233567,0.9573660714285714,0.26185390000046027,0.2602121162078496,0.9149257488044299,8.195103714999277,,,,,,
21,22,large,0.2,2,0,0.0,8.202678046999608,0.11135850753635168,0.9663504464285714,0.26270214800024405,0.24505249583208077,0.9207148250692172,8.202678046999608,,,,,,
22,23,large,0.2,2,0,0.0,8.19248897899979,0.09274108167737723,0.9729073660714286,0.26391932099977566,0.23285680257670982,0.9254971054618676,8.19248897899979,,,,,,
23,24,large,0.2,2,0,0.0,8.193886717999703,0.07331665788910219,0.9793805803571428,0.2618533730001218,0.21644330570807602,0.9315378806946891,8.193886717999703,,,,,,
24,24,large,0.2,2,,0.9284,,,,,,,,,,,,,
0,1,large,0.3,2,0,0.0,7.180791980999857,1.7888243068620318,0.35252305327868855,1.0951784950002548,2.8536194483621404,0.32798165137614677,7.180791980999857,,,,,,
1,2,large,0.3,2,0,0.0,7.184749950999503,1.159884271654682,0.5789894979508197,0.23207169900069857,1.383587960529765,0.567947247706422,7.184749950999503,,,,,,
2,3,large,0.3,2,0,0.0,7.178540685999906,0.9281283423121347,0.6674884733606558,0.23215050999988307,1.0064089238096814,0.6502293577981652,7.178540685999906,,,,,,
3,4,large,0.3,2,0,0.0,7.182745455999793,0.775987924580447,0.7283875512295082,0.23446859599971503,0.9835186453040586,0.6654243119266054,7.182745455999793,,,,,,
4,5,large,0.3,2,0,0.0,7.1742456679994575,0.683842566291817,0.7625192110655737,0.23386236600072152,0.8982683693597077,0.6923738532110092,7.1742456679994575,,,,,,
5,6,large,0.3,2,0,0.0,7.16437873400082,0.5925222172966746,0.7947938012295082,0.23258873199938535,0.683916536493039,0.7551605504587156,7.16437873400082,,,,,,
6,7,large,0.3,2,0,0.0,7.166906942000423,0.5114931447706261,0.8210809426229508,0.23344322399952944,0.6657770336221117,0.7766628440366973,7.166906942000423,,,,,,
7,8,large,0.3,2,0,0.0,7.168706190999728,0.4678909410951567,0.83984375,0.23184672299976228,0.6248694127852764,0.7838302752293578,7.168706190999728,,,,,,
8,9,large,0.3,2,0,0.0,7.164616051999474,0.427055239646894,0.8540599385245902,0.23406672300006903,0.706282544026681,0.7763761467889908,7.164616051999474,,,,,,
9,10,large,0.3,2,0,0.0,7.1572382020003715,0.3989728721561002,0.8625448258196722,0.23247618200002762,0.5849773717035941,0.7990252293577982,7.1572382020003715,,,,,,
10,11,large,0.3,2,0,0.0,7.1543964840002445,0.3733032701506478,0.8710297131147541,0.23290929100039648,0.4897511194058515,0.8345756880733946,7.1543964840002445,,,,,,
11,12,large,0.3,2,0,0.0,7.158506443000078,0.3460768103355267,0.8811475409836066,0.2328975000000355,0.6021978548907359,0.7970183486238532,7.158506443000078,,,,,,
12,13,large,0.3,2,0,0.0,7.144995532999928,0.3116321183557882,0.8963563012295082,0.2310484749996249,0.48314476450648874,0.8374426605504587,7.144995532999928,,,,,,
13,14,large,0.3,2,0,0.0,7.149836058999426,0.3029544483564916,0.8973168545081968,0.2310524250005983,0.42151323972492044,0.851204128440367,7.149836058999426,,,,,,
14,15,large,0.3,2,0,0.0,7.138227172999905,0.27964594096067497,0.9066662397540983,0.23123417100032384,0.3634864428174605,0.8727064220183486,7.138227172999905,,,,,,
15,16,large,0.3,2,0,0.0,7.149884636000024,0.25565285947112765,0.9139024077868853,0.23203184500016505,0.37361221275198353,0.875,7.149884636000024,,,,,,
16,17,large,0.3,2,0,0.0,7.150345174999529,0.24112034650122532,0.9183849897540983,0.2290847220001524,0.35571724996654264,0.8827408256880734,7.150345174999529,,,,,,
17,18,large,0.3,2,0,0.0,7.142834402999142,0.21205547247387346,0.9301677766393442,0.23083714600034,0.3406003516748411,0.8893348623853211,7.142834402999142,,,,,,
18,19,large,0.3,2,0,0.0,7.1410659250004755,0.184324232739259,0.9398373463114754,0.23229616199932934,0.33192255846950985,0.8844610091743119,7.1410659250004755,,,,,,
19,20,large,0.3,2,0,0.0,7.1359809349996794,0.1588282611404286,0.9480020491803278,0.23330942099983076,0.29514950322448663,0.9016628440366973,7.1359809349996794,,,,,,
20,21,large,0.3,2,0,0.0,7.137944386000527,0.1388590100725166,0.9572233606557377,0.22898677199918893,0.3168396911489854,0.8976490825688074,7.137944386000527,,,,,,
21,22,large,0.3,2,0,0.0,7.1446289309997155,0.11717571644875847,0.9638831967213115,0.2635945410002023,0.2571881140043976,0.9154243119266054,7.1446289309997155,,,,,,
22,23,large,0.3,2,0,0.0,7.142880557999888,0.09732186748478257,0.9714395491803278,0.2311426099995515,0.2350678364618109,0.9254587155963303,7.142880557999888,,,,,,
23,24,large,0.3,2,0,0.0,7.130994216000545,0.08318174685366818,0.9768186475409836,0.23005800800001452,0.22989912153384007,0.9260321100917431,7.130994216000545,,,,,,
24,24,large,0.3,2,,0.9199,,,,,,,,,,,,,
0,1,large,0.4,2,0,0.0,6.118892892000076,1.847013655763406,0.3303034855769231,0.19891580700004852,1.7405107064506178,0.3903420523138833,6.118892892000076,,,,,,
1,2,large,0.4,2,0,0.0,6.122232809000707,1.2396184682058027,0.5464242788461539,0.20217827499982377,1.507054082984336,0.5144198524480215,6.122232809000707,,,,,,
2,3,large,0.4,2,0,0.0,6.120605895000153,0.9671373361936555,0.6560246394230769,0.19922150200000033,1.0882837188715586,0.6327967806841046,6.120605895000153,,,,,,
3,4,large,0.4,2,0,0.0,6.114921966000111,0.8323622011006452,0.7044020432692307,0.19891541400011192,1.1676052558510037,0.6106639839034205,6.114921966000111,,,,,,
4,5,large,0.4,2,0,0.0,6.115759348000211,0.7405880553504596,0.7422250600961539,0.1990461810000852,1.0027690627765207,0.6787391012743126,6.115759348000211,,,,,,
5,6,large,0.4,2,0,0.0,6.115407343999323,0.6268894313834608,0.7806865985576923,0.19912709900017944,0.9568201301083479,0.6955063715627096,6.115407343999323,,,,,,
6,7,large,0.4,2,0,0.0,6.109868652999467,0.5582111194514885,0.8050631009615384,0.20095448099982605,0.6801678787374721,0.7712944332662642,6.109868652999467,,,,,,
7,8,large,0.4,2,0,0.0,6.115498043000116,0.4905219338834286,0.8296274038461539,0.20020402800037118,0.6734900423378691,0.7709590878604963,6.115498043000116,,,,,,
8,9,large,0.4,2,0,0.0,6.108565700999861,0.4613669393225931,0.8411207932692307,0.19921529299972462,0.6446833309912985,0.7857142857142857,6.108565700999861,,,,,,
9,10,large,0.4,2,0,0.0,6.10163714600003,0.4185897172786869,0.8592623197115384,0.19955208899955323,0.5357412457226268,0.8145539906103286,6.10163714600003,,,,,,
10,11,large,0.4,2,0,0.0,6.108386249000432,0.3927268896681758,0.8648212139423077,0.20101252299991756,0.4630916257739307,0.8386988598256204,6.108386249000432,,,,,,
11,12,large,0.4,2,0,0.0,6.0996276449996,0.35686214304027647,0.8785306490384616,0.1987410040001123,0.43785769630805665,0.8507712944332663,6.0996276449996,,,,,,
12,13,large,0.4,2,0,0.0,6.09971918500014,0.3338861157043049,0.8858548677884616,0.19905258800008596,0.5187224024178436,0.823608316566063,6.09971918500014,,,,,,
13,14,large,0.4,2,0,0.0,6.103470746999847,0.3122015885578898,0.8951697716346154,0.1983003679997637,0.4492534849165591,0.8514419852448022,6.103470746999847,,,,,,
14,15,large,0.4,2,0,0.0,6.092773659000159,0.28467343439562964,0.9044095552884616,0.1993669379999119,0.5177799831853466,0.8252850435949027,6.092773659000159,,,,,,
15,16,large,0.4,2,0,0.0,6.090889435999998,0.26410578499333215,0.9107572115384616,0.1985265890007213,0.39820696538442896,0.8628437290409121,6.090889435999998,,,,,,
16,17,large,0.4,2,0,0.0,6.089037289999396,0.23799616016017702,0.9189828725961539,0.19844281499990757,0.434299093856658,0.8497652582159625,6.089037289999396,,,,,,
