,epoch,company,frac,seed,test loss,test acc,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time,train time,train loss,train acc,valid time,valid loss,valid acc
10,11,small,0.4,3,0,0.0,4.112223320999874,0.43759464068072185,0.8488839285714286,0.13634670299961726,0.515080342933872,0.8184494602551521,4.112223320999874,,,,,,
11,12,small,0.4,3,0,0.0,4.1111838810002155,0.40106331200471945,0.8633928571428572,0.13740311099991231,0.7885343796839541,0.7551521099116781,4.1111838810002155,,,,,,
12,13,small,0.4,3,0,0.0,4.111974952999844,0.3760746794087546,0.8711495535714285,0.13743707100002212,0.5111678042051485,0.8277723258096172,4.111974952999844,,,,,,
13,14,small,0.4,3,0,0.0,4.110012289000224,0.34994877656655654,0.8813616071428572,0.13958822800032067,0.47692593976021747,0.8415112855740923,4.110012289000224,,,,,,
14,15,small,0.4,3,0,0.0,4.112565200000063,0.31895544310765606,0.8911272321428572,0.13652149199970154,0.5786104300539205,0.803729146221786,4.112565200000063,,,,,,
15,16,small,0.4,3,0,0.0,4.107667304999268,0.2904636461819921,0.9001116071428571,0.13671579000038037,0.4914934791924324,0.830225711481845,4.107667304999268,,,,,,
16,17,small,0.4,3,0,0.0,4.109597341999688,0.2653834252485207,0.9111049107142857,0.13701440500062745,0.4239683319705742,0.8552502453385672,4.109597341999688,,,,,,
17,18,small,0.4,3,0,0.0,4.11224390299958,0.23983028318200791,0.9219308035714285,0.1384955430003174,0.3841522743704275,0.8635917566241413,4.11224390299958,,,,,,
18,19,small,0.4,3,0,0.0,4.117141044999698,0.21173614178385053,0.9306361607142857,0.13620416699995985,0.4097133117990241,0.8635917566241413,4.117141044999698,,,,,,
19,20,small,0.4,3,0,0.0,4.1129455119998966,0.18923510094838483,0.9360491071428572,0.1369348309999623,0.4029480014160875,0.8704612365063789,4.1129455119998966,,,,,,
20,21,small,0.4,3,0,0.0,4.108465831999638,0.1725191341979163,0.9452008928571428,0.13757098699989,0.3816419897182416,0.8729146221786065,4.108465831999638,,,,,,
21,22,small,0.4,3,0,0.0,4.109061553999709,0.14469254022198064,0.9565848214285714,0.1369600440002614,0.3821661128380114,0.873405299313052,4.109061553999709,,,,,,
22,23,small,0.4,3,0,0.0,4.1086066190000565,0.12376438634736198,0.9641741071428571,0.13646430100016005,0.3323163738194579,0.8851815505397449,4.1086066190000565,,,,,,
23,24,small,0.4,3,0,0.0,4.110372331999315,0.10690902631197657,0.9705915178571428,0.13678516400068474,0.31804493482026314,0.8974484789008832,4.110372331999315,,,,,,
24,24,small,0.4,3,,0.8926,,,,,,,,,,,,,
0,1,small,0.5,3,0,0.0,5.07001119799952,1.8887944699719894,0.318859011627907,1.1627294440004334,1.736837438634924,0.3914944356120827,5.07001119799952,,,,,,
1,2,small,0.5,3,0,0.0,5.07015928599958,1.3253683589485497,0.5140806686046512,0.16840279899952293,1.190615575529623,0.581081081081081,5.07015928599958,,,,,,
2,3,small,0.5,3,0,0.0,5.0578760629996395,1.1162193290196185,0.6001998546511628,0.1684050189996924,1.5415050983428955,0.5480922098569158,5.0578760629996395,,,,,,
3,4,small,0.5,3,0,0.0,5.059294124000189,0.9222643348973157,0.6731922238372093,0.16993973100034054,0.9621689550827341,0.6736883942766295,5.059294124000189,,,,,,
4,5,small,0.5,3,0,0.0,5.054438387000118,0.8366024527092313,0.7093477470930233,0.16858596299971396,1.5114423883738313,0.525039745627981,5.054438387000118,,,,,,
5,6,small,0.5,3,0,0.0,5.051920093000263,0.6996493701671445,0.756858648255814,0.16806197200003226,0.7369932726570457,0.7484101748807631,5.051920093000263,,,,,,
6,7,small,0.5,3,0,0.0,5.049372225999832,0.5938657865707957,0.7945130813953488,0.1687933539997175,0.7791566640280767,0.7325119236883942,5.049372225999832,,,,,,
7,8,small,0.5,3,0,0.0,5.049484170000142,0.5318681161070979,0.8148619186046512,0.16855661899990082,0.6127867528099703,0.7813990461049285,5.049484170000142,,,,,,
8,9,small,0.5,3,0,0.0,5.048804563999511,0.4853479710602483,0.8329396802325582,0.1675080720006008,0.5036372531957581,0.8243243243243243,5.048804563999511,,,,,,
9,10,small,0.5,3,0,0.0,5.050120369000069,0.44640074024886583,0.8457939680232558,0.16989064399967901,0.6086095220902387,0.791335453100159,5.050120369000069,,,,,,
10,11,small,0.5,3,0,0.0,5.041543883000486,0.4150567826663339,0.8555595930232558,0.1697013409993815,0.5250495674121172,0.8223370429252782,5.041543883000486,,,,,,
11,12,small,0.5,3,0,0.0,5.037768228999994,0.38060269318521023,0.8688680959302325,0.16898568899978272,0.6212974110165158,0.7957074721780604,5.037768228999994,,,,,,
12,13,small,0.5,3,0,0.0,5.040106303999892,0.36368052466490935,0.8753179505813954,0.166590959000132,0.5980272812380889,0.7917329093799682,5.040106303999892,,,,,,
13,14,small,0.5,3,0,0.0,5.03390284300076,0.3270902999698423,0.8897165697674418,0.16872130199953972,0.44944903467721137,0.8410174880763116,5.03390284300076,,,,,,
14,15,small,0.5,3,0,0.0,5.042965880999873,0.3132346955582846,0.8932594476744186,0.16763282699957927,0.4436279673644583,0.8537360890302067,5.042965880999873,,,,,,
15,16,small,0.5,3,0,0.0,5.034057097000186,0.27531734507444294,0.9086119186046512,0.1670178100002886,0.43399577754859137,0.848966613672496,5.034057097000186,,,,,,
16,17,small,0.5,3,0,0.0,5.038098179000372,0.2600604771788037,0.913108648255814,0.1681190230001448,0.4235921667945025,0.856120826709062,5.038098179000372,,,,,,
17,18,small,0.5,3,0,0.0,5.037349834000452,0.22391553318431212,0.9256449854651163,0.16736371299975872,0.41248969773988464,0.8696343402225755,5.037349834000452,,,,,,
18,19,small,0.5,3,0,0.0,5.030810125999778,0.20498247267028621,0.9338662790697675,0.1684136949997992,0.3767774199832983,0.8803656597774245,5.030810125999778,,,,,,
19,20,small,0.5,3,0,0.0,5.024132164999173,0.17355394185802273,0.9439498546511628,0.16620123900065664,0.3589870016222349,0.8835453100158982,5.024132164999173,,,,,,
20,21,small,0.5,3,0,0.0,5.019211248999454,0.15674444933443568,0.950672238372093,0.16661031500007084,0.3333171278190916,0.8879173290937997,5.019211248999454,,,,,,
21,22,small,0.5,3,0,0.0,5.027110832999824,0.13671739997212276,0.9563953488372093,0.16786412700002984,0.3256182704707208,0.8962639109697933,5.027110832999824,,,,,,
22,23,small,0.5,3,0,0.0,5.0206884040007935,0.1113961168759784,0.9673419331395349,0.16742983199947048,0.29160555140581723,0.9002384737678856,5.0206884040007935,,,,,,
23,24,small,0.5,3,0,0.0,5.023150839000664,0.09713697719366052,0.9727016715116279,0.16530884799976775,0.27845409261403287,0.9097774244833068,5.023150839000664,,,,,,
24,24,small,0.5,3,,0.9032,,,,,,,,,,,,,
0,1,large,0.2,3,0,0.0,8.210828213999775,1.7607242535267558,0.3636439732142857,1.1308729960001074,2.2102594819012586,0.3686855993968334,8.210828213999775,,,,,,
1,2,large,0.2,3,0,0.0,8.225859845000741,1.0909575492675816,0.6033761160714286,0.2653502089997346,1.8501989513703045,0.49484795174667,8.225859845000741,,,,,,
2,3,large,0.2,3,0,0.0,8.216698438000094,0.8428469777373331,0.7003627232142857,0.2650018069998623,0.8859473866234775,0.7064589092736868,8.216698438000094,,,,,,
3,4,large,0.2,3,0,0.0,8.217319502000464,0.713582890640412,0.7506138392857142,0.266163000999768,0.7294215504084738,0.7396330736365921,8.217319502000464,,,,,,
4,5,large,0.2,3,0,0.0,8.218681377000394,0.638568347373179,0.7786551339285714,0.2649960660000943,0.8004764049728482,0.7353606433777331,8.218681377000394,,,,,,
5,6,large,0.2,3,0,0.0,8.2076471270002,0.5552891268261841,0.8090680803571428,0.26335391199972946,0.8478336322244672,0.7147524503644131,8.2076471270002,,,,,,
6,7,large,0.2,3,0,0.0,8.212740599999961,0.4950815651033606,0.8292410714285714,0.26521561900062807,0.5938394845625539,0.791907514450867,8.212740599999961,,,,,,
7,8,large,0.2,3,0,0.0,8.20713473900014,0.4408543086211596,0.8493861607142857,0.2666368059999513,0.4934292189527858,0.8308620256345816,8.20713473900014,,,,,,
8,9,large,0.2,3,0,0.0,8.214454132000355,0.4047634964010545,0.8628627232142857,0.2649984529998619,0.537558507427974,0.8170394571500377,8.214454132000355,,,,,,
9,10,large,0.2,3,0,0.0,8.204587422999793,0.3821348100634558,0.8702008928571429,0.2642601730003662,0.4978475251908457,0.8273435536566977,8.204587422999793,,,,,,
10,11,large,0.2,3,0,0.0,8.206304620000083,0.35159963401300565,0.880859375,0.26246273499964445,0.4319487080618376,0.8519728575018849,8.206304620000083,,,,,,
11,12,large,0.2,3,0,0.0,8.194876577999821,0.33256200520055634,0.8861328125,0.26431532399965363,0.39759874595532796,0.8695652173913043,8.194876577999821,,,,,,
12,13,large,0.2,3,0,0.0,8.203918031000285,0.3117680382515703,0.8954799107142857,0.26399193899942475,0.3914726472554059,0.8685599396833376,8.203918031000285,,,,,,
13,14,large,0.2,3,0,0.0,8.198324427000443,0.29418821574321813,0.90078125,0.26677251499950216,0.3919466567057466,0.8662980648404122,8.198324427000443,,,,,,
14,15,large,0.2,3,0,0.0,8.198950233999312,0.2685733935130494,0.9080357142857143,0.26381966799999645,0.3971127147919031,0.8708218145262628,8.198950233999312,,,,,,
15,16,large,0.2,3,0,0.0,8.195490812000571,0.25084209490035264,0.9149832589285715,0.26391590499952144,0.3538874779313196,0.8803719527519477,8.195490812000571,,,,,,
16,17,large,0.2,3,0,0.0,8.203211609000391,0.23033934192998068,0.9236886160714286,0.26284996999947907,0.3725553981381225,0.8813772304599146,8.203211609000391,,,,,,
17,18,large,0.2,3,0,0.0,8.19964517399967,0.2091192312538624,0.9305803571428571,0.2626323340000454,0.32194773148399825,0.8906760492586077,8.19964517399967,,,,,,
18,19,large,0.2,3,0,0.0,8.20036227700075,0.1876566620277507,0.9378069196428571,0.26481637799952296,0.33722783405297246,0.8828851470218648,8.20036227700075,,,,,,
19,20,large,0.2,3,0,0.0,8.198579240999607,0.16345921895865884,0.9472098214285715,0.2636891680003828,0.28141323529646367,0.9062578537320934,8.198579240999607,,,,,,
20,21,large,0.2,3,0,0.0,8.194951298999513,0.13309993209051235,0.9590401785714285,0.26476158400055283,0.2686128884771116,0.9143000753958281,8.194951298999513,,,,,,
21,22,large,0.2,3,0,0.0,8.19918701900042,0.11436023621686868,0.9646763392857143,0.2635593079994578,0.2437930824948963,0.9185725056546871,8.19918701900042,,,,,,
22,23,large,0.2,3,0,0.0,8.205114621000575,0.0917179263862116,0.9727957589285714,0.26319107599920244,0.22872679399527265,0.9273686855993968,8.205114621000575,,,,,,
23,24,large,0.2,3,0,0.0,8.19382814399978,0.07600323273135083,0.9793526785714286,0.2641830619995744,0.20753487824015535,0.9326463935662227,8.19382814399978,,,,,,
24,24,large,0.2,3,,0.9264,,,,,,,,,,,,,
0,1,large,0.3,3,0,0.0,7.193804402999376,1.7939430734173196,0.350249743852459,1.1065558630007217,1.574628049726809,0.4469305794606999,7.193804402999376,,,,,,
1,2,large,0.3,3,0,0.0,7.193869312000061,1.170248545126104,0.5759477459016393,0.23376674199971603,1.2265643184375161,0.5676993689041882,7.193869312000061,,,,,,
2,3,large,0.3,3,0,0.0,7.183694051999737,0.9022990823647038,0.6805519979508197,0.23247296699992148,1.1549011726729568,0.6543316121629374,7.183694051999737,,,,,,
3,4,large,0.3,3,0,0.0,7.178217159999804,0.7885061286878391,0.7237448770491803,0.2344669590002013,0.6616273632148046,0.7713711990820424,7.178217159999804,,,,,,
4,5,large,0.3,3,0,0.0,7.172572616999787,0.6844691839374479,0.7621029713114754,0.23334555400015233,0.7969133806037136,0.7162937464142284,7.172572616999787,,,,,,
5,6,large,0.3,3,0,0.0,7.172597257000234,0.5909017675907396,0.7946657274590164,0.23239825400014524,0.6820503785838632,0.7610441767068273,7.172597257000234,,,,,,
6,7,large,0.3,3,0,0.0,7.163562812999771,0.5137058160893742,0.8217533299180327,0.2335947319998013,0.6327739177732309,0.7839931153184165,7.163562812999771,,,,,,
7,8,large,0.3,3,0,0.0,7.156562312999995,0.46729243372673873,0.8387871413934426,0.23237385300035385,0.49478252988674143,0.8307515777395296,7.156562312999995,,,,,,
8,9,large,0.3,3,0,0.0,7.154456623999977,0.42884951832963797,0.8529713114754098,0.23373923400049534,0.45077477880271083,0.8399311531841652,7.154456623999977,,,,,,
9,10,large,0.3,3,0,0.0,7.156612716999916,0.39446927072694066,0.8653944672131147,0.23166392700022698,0.5321876093086947,0.8166953528399311,7.156612716999916,,,,,,
10,11,large,0.3,3,0,0.0,7.146390595000412,0.3674594649098447,0.8750640368852459,0.23092322399952536,0.5958184230211337,0.802065404475043,7.146390595000412,,,,,,
11,12,large,0.3,3,0,0.0,7.1425613179999345,0.3473822575856428,0.8812115778688525,0.23156451799968636,0.5104754877993244,0.8293172690763052,7.1425613179999345,,,,,,
12,13,large,0.3,3,0,0.0,7.1401413769999635,0.31805923309360373,0.8917776639344263,0.230525626000599,0.5059969196768239,0.8284566838783706,7.1401413769999635,,,,,,
13,14,large,0.3,3,0,0.0,7.140446395000254,0.3049721090642155,0.8964203381147541,0.23197990500011656,0.4370940373125804,0.8539873780837636,7.140446395000254,,,,,,
14,15,large,0.3,3,0,0.0,7.137101740999242,0.27122516618644604,0.9074987192622951,0.23308603600071365,0.5220813067289036,0.8313253012048193,7.137101740999242,,,,,,
15,16,large,0.3,3,0,0.0,7.134359742000015,0.25674384224732394,0.915343237704918,0.2599731749996863,0.36499972515795603,0.8732071141709696,7.134359742000015,,,,,,
16,17,large,0.3,3,0,0.0,7.142981826000323,0.22860322333872318,0.9229636270491803,0.2314096680001967,0.4626625058846575,0.8499713138267355,7.142981826000323,,,,,,
17,18,large,0.3,3,0,0.0,7.137084209000022,0.20813390395802553,0.9301997950819673,0.23214530699988245,0.335390556289489,0.8843947217441194,7.137084209000022,,,,,,
18,19,large,0.3,3,0,0.0,7.134609249999812,0.18433066231549763,0.9406057889344263,0.23358903799999098,0.32634532745720257,0.891566265060241,7.134609249999812,,,,,,
19,20,large,0.3,3,0,0.0,7.131578798999726,0.16745030238735872,0.9452164446721312,0.23193143099979352,0.33859476438556263,0.887263339070568,7.131578798999726,,,,,,
20,21,large,0.3,3,0,0.0,7.133494099999552,0.13328391044843393,0.957671618852459,0.23130229600064922,0.26708469347097513,0.9070567986230637,7.133494099999552,,,,,,
21,22,large,0.3,3,0,0.0,7.134173702000226,0.1167118241247095,0.9644275102459017,0.23272006600018358,0.25714228663441785,0.9156626506024096,7.134173702000226,,,,,,
22,23,large,0.3,3,0,0.0,7.132808590999957,0.09195370682072444,0.9730724897540983,0.22982363800019812,0.24753987043668535,0.9202524383247275,7.132808590999957,,,,,,
23,24,large,0.3,3,0,0.0,7.120410634000109,0.07944690420857219,0.9782914959016393,0.228778931999841,0.23471287455424727,0.9219736087205966,7.120410634000109,,,,,,
24,24,large,0.3,3,,0.9238,,,,,,,,,,,,,
0,1,large,0.4,3,0,0.0,6.121964840999681,1.8452219286790261,0.33556189903846156,0.20261919200038392,1.4353963124647826,0.47948890383322124,6.121964840999681,,,,,,
1,2,large,0.4,3,0,0.0,6.118240673999935,1.2544586836861877,0.5368840144230769,0.19983655699979863,1.407604349966248,0.5070611970410221,6.118240673999935,,,,,,
2,3,large,0.4,3,0,0.0,6.1133388589996684,1.0013632745696948,0.6403996394230769,0.2006598979996852,0.8777946476657357,0.6832548755884331,6.1133388589996684,,,,,,
3,4,large,0.4,3,0,0.0,6.1117511279999235,0.8512456432128181,0.7024864783653846,0.20100402900061454,1.0936139609561963,0.6540013449899126,6.1117511279999235,,,,,,
4,5,large,0.4,3,0,0.0,6.109506445999614,0.7348547674930439,0.7419245793269231,0.19871461500042642,0.6717372495372903,0.7726967047747142,6.109506445999614,,,,,,
5,6,large,0.4,3,0,0.0,6.106628046999504,0.6417959322436497,0.7764423076923077,0.1989919000006921,0.7459069936966527,0.7454606590450572,6.106628046999504,,,,,,
6,7,large,0.4,3,0,0.0,6.11073893899993,0.553813626918082,0.8094200721153846,0.19934449899938045,0.5727804728458612,0.8019502353732347,6.11073893899993,,,,,,
7,8,large,0.4,3,0,0.0,6.107735775999572,0.5071274690115108,0.8241436298076923,0.20078149900018616,0.5149679815681011,0.8184263618022865,6.107735775999572,,,,,,
8,9,large,0.4,3,0,0.0,6.106303528000353,0.46738414086688024,0.8379657451923077,0.198979285999485,0.5018540518990923,0.8295225285810356,6.106303528000353,,,,,,
9,10,large,0.4,3,0,0.0,6.1016869999994015,0.42185542159355605,0.8563701923076923,0.1999414110005091,0.45965152694301953,0.8412911903160726,6.1016869999994015,,,,,,
10,11,large,0.4,3,0,0.0,6.100213162999353,0.4009624192347893,0.8628305288461539,0.19812987400018756,0.4999459827194778,0.827841291190316,6.100213162999353,,,,,,
11,12,large,0.4,3,0,0.0,6.099214764999488,0.3700145700444969,0.8714693509615384,0.19912310499967134,0.5040979593811856,0.8248150638870209,6.099214764999488,,,,,,
12,13,large,0.4,3,0,0.0,6.1001293110002734,0.3452232238979867,0.8842397836538461,0.2002817660004439,0.49091987026242817,0.8345662407531943,6.1001293110002734,,,,,,
13,14,large,0.4,3,0,0.0,6.091771440999764,0.3129924969890943,0.8937800480769231,0.19985076100056176,0.39833811360393184,0.8611297915265635,6.091771440999764,,,,,,
14,15,large,0.4,3,0,0.0,6.093124025999714,0.2933951821536399,0.9007286658653846,0.19897676700020384,0.3732588010581452,0.8722259583053127,6.093124025999714,,,,,,
15,16,large,0.4,3,0,0.0,6.091041364000375,0.26353136324681914,0.9106820913461539,0.20007109099969966,0.3659663479361826,0.8732347007397444,6.091041364000375,,,,,,
