,company,fold,frac,hidden_score,len(train_y),score,seed
476,large,6,0.25,0.9507042253521126,289,0.9375,3
477,large,7,0.25,0.9507042253521126,289,0.90625,3
478,large,8,0.25,0.9507042253521126,289,0.9375,3
479,large,9,0.25,0.9507042253521126,289,0.96875,3
480,small,0,0.25,0.9154929577464789,83,1.0,4
481,small,1,0.25,0.9154929577464789,83,1.0,4
482,small,2,0.25,0.9366197183098591,83,0.9,4
483,small,3,0.25,0.9154929577464789,84,1.0,4
484,small,4,0.25,0.8943661971830986,84,0.8888888888888888,4
485,small,5,0.25,0.9154929577464789,84,1.0,4
486,small,6,0.25,0.9084507042253521,84,0.8888888888888888,4
487,small,7,0.25,0.9154929577464789,84,1.0,4
488,small,8,0.25,0.9225352112676056,84,1.0,4
489,small,9,0.25,0.9014084507042254,84,0.8888888888888888,4
490,large,0,0.25,0.9507042253521126,300,0.9117647058823529,4
491,large,1,0.25,0.9507042253521126,300,0.9705882352941176,4
492,large,2,0.25,0.9577464788732394,300,0.9117647058823529,4
493,large,3,0.25,0.9577464788732394,300,0.9411764705882353,4
494,large,4,0.25,0.9507042253521126,301,0.9696969696969697,4
495,large,5,0.25,0.9507042253521126,301,0.9393939393939394,4
496,large,6,0.25,0.9577464788732394,301,0.9696969696969697,4
497,large,7,0.25,0.9577464788732394,301,0.9393939393939394,4
498,large,8,0.25,0.9577464788732394,301,0.9696969696969697,4
499,large,9,0.25,0.9436619718309859,301,0.9090909090909091,4
500,small,0,0.3,0.9295774647887324,125,0.9285714285714286,0
501,small,1,0.3,0.9225352112676056,125,0.9285714285714286,0
502,small,2,0.3,0.9366197183098591,125,1.0,0
503,small,3,0.3,0.9295774647887324,125,1.0,0
504,small,4,0.3,0.9084507042253521,125,0.9285714285714286,0
505,small,5,0.3,0.9225352112676056,125,0.9285714285714286,0
506,small,6,0.3,0.9295774647887324,125,0.9285714285714286,0
507,small,7,0.3,0.9366197183098591,125,1.0,0
508,small,8,0.3,0.9366197183098591,125,1.0,0
509,small,9,0.3,0.9366197183098591,126,0.7692307692307693,0
510,large,0,0.3,0.971830985915493,259,1.0,0
511,large,1,0.3,0.971830985915493,259,0.9310344827586207,0
512,large,2,0.3,0.971830985915493,259,1.0,0
513,large,3,0.3,0.9647887323943662,259,0.9310344827586207,0
514,large,4,0.3,0.971830985915493,259,0.9655172413793104,0
515,large,5,0.3,0.9577464788732394,259,0.8275862068965517,0
516,large,6,0.3,0.971830985915493,259,0.9310344827586207,0
517,large,7,0.3,0.971830985915493,259,1.0,0
518,large,8,0.3,0.971830985915493,260,0.9642857142857143,0
519,large,9,0.3,0.9507042253521126,260,0.8928571428571429,0
520,small,0,0.3,0.9295774647887324,117,0.8461538461538461,1
521,small,1,0.3,0.9507042253521126,117,1.0,1
522,small,2,0.3,0.9507042253521126,117,1.0,1
523,small,3,0.3,0.9436619718309859,117,1.0,1
524,small,4,0.3,0.9507042253521126,117,1.0,1
525,small,5,0.3,0.9366197183098591,117,0.8461538461538461,1
526,small,6,0.3,0.9507042253521126,117,1.0,1
527,small,7,0.3,0.9507042253521126,117,0.8461538461538461,1
528,small,8,0.3,0.9577464788732394,117,0.9230769230769231,1
529,small,9,0.3,0.9507042253521126,117,0.9230769230769231,1
530,large,0,0.3,0.9507042253521126,267,0.9333333333333333,1
531,large,1,0.3,0.9507042253521126,267,0.9,1
532,large,2,0.3,0.9577464788732394,267,0.9333333333333333,1
533,large,3,0.3,0.9577464788732394,267,0.9666666666666667,1
534,large,4,0.3,0.9507042253521126,267,0.9666666666666667,1
535,large,5,0.3,0.9507042253521126,267,1.0,1
536,large,6,0.3,0.9577464788732394,267,0.9333333333333333,1
537,large,7,0.3,0.9507042253521126,268,0.9655172413793104,1
538,large,8,0.3,0.9366197183098591,268,0.9310344827586207,1
539,large,9,0.3,0.9436619718309859,268,0.8620689655172413,1
540,small,0,0.3,0.9436619718309859,121,0.9285714285714286,2
541,small,1,0.3,0.9366197183098591,121,0.8571428571428571,2
542,small,2,0.3,0.9647887323943662,121,1.0,2
543,small,3,0.3,0.971830985915493,121,1.0,2
544,small,4,0.3,0.9647887323943662,121,1.0,2
545,small,5,0.3,0.9647887323943662,122,1.0,2
546,small,6,0.3,0.9647887323943662,122,1.0,2
547,small,7,0.3,0.9225352112676056,122,0.7692307692307693,2
548,small,8,0.3,0.9647887323943662,122,1.0,2
549,small,9,0.3,0.9647887323943662,122,1.0,2
550,large,0,0.3,0.9507042253521126,262,0.9,2
551,large,1,0.3,0.9436619718309859,262,0.9333333333333333,2
552,large,2,0.3,0.9436619718309859,263,0.9655172413793104,2
553,large,3,0.3,0.9436619718309859,263,0.9310344827586207,2
554,large,4,0.3,0.9507042253521126,263,0.896551724137931,2
555,large,5,0.3,0.9436619718309859,263,0.9655172413793104,2
556,large,6,0.3,0.9366197183098591,263,0.9655172413793104,2
557,large,7,0.3,0.9436619718309859,263,0.896551724137931,2
558,large,8,0.3,0.9366197183098591,263,0.9655172413793104,2
559,large,9,0.3,0.9436619718309859,263,0.9655172413793104,2
560,small,0,0.3,0.9577464788732394,119,1.0,3
561,small,1,0.3,0.9295774647887324,119,0.9285714285714286,3
562,small,2,0.3,0.9507042253521126,119,1.0,3
563,small,3,0.3,0.9507042253521126,120,1.0,3
564,small,4,0.3,0.9577464788732394,120,1.0,3
565,small,5,0.3,0.9366197183098591,120,0.7692307692307693,3
566,small,6,0.3,0.9436619718309859,120,0.9230769230769231,3
567,small,7,0.3,0.9647887323943662,120,0.9230769230769231,3
568,small,8,0.3,0.9295774647887324,120,1.0,3
569,small,9,0.3,0.9507042253521126,120,0.9230769230769231,3
570,large,0,0.3,0.9436619718309859,264,0.9333333333333333,3
571,large,1,0.3,0.9577464788732394,264,0.9666666666666667,3
572,large,2,0.3,0.9577464788732394,264,0.9333333333333333,3
573,large,3,0.3,0.9507042253521126,264,0.9333333333333333,3
574,large,4,0.3,0.9577464788732394,265,0.9655172413793104,3
575,large,5,0.3,0.9507042253521126,265,1.0,3
576,large,6,0.3,0.9366197183098591,265,0.896551724137931,3
577,large,7,0.3,0.9507042253521126,265,1.0,3
578,large,8,0.3,0.9507042253521126,265,0.9310344827586207,3
579,large,9,0.3,0.9507042253521126,265,0.896551724137931,3
580,small,0,0.3,0.9154929577464789,99,1.0,4
581,small,1,0.3,0.9225352112676056,99,1.0,4
582,small,2,0.3,0.9225352112676056,99,0.9090909090909091,4
583,small,3,0.3,0.9225352112676056,99,1.0,4
584,small,4,0.3,0.9225352112676056,99,1.0,4
585,small,5,0.3,0.9154929577464789,99,0.8181818181818182,4
586,small,6,0.3,0.9084507042253521,99,0.9090909090909091,4
587,small,7,0.3,0.9225352112676056,99,1.0,4
588,small,8,0.3,0.8802816901408451,99,0.9090909090909091,4
589,small,9,0.3,0.9154929577464789,99,0.9090909090909091,4
590,large,0,0.3,0.9577464788732394,285,0.9375,4
591,large,1,0.3,0.9577464788732394,285,0.9375,4
592,large,2,0.3,0.9577464788732394,285,0.96875,4
593,large,3,0.3,0.9436619718309859,285,0.90625,4
594,large,4,0.3,0.9577464788732394,285,0.96875,4
595,large,5,0.3,0.9577464788732394,285,0.8125,4
596,large,6,0.3,0.9577464788732394,285,0.96875,4
597,large,7,0.3,0.9577464788732394,286,0.967741935483871,4
598,large,8,0.3,0.9507042253521126,286,0.967741935483871,4
599,large,9,0.3,0.9366197183098591,286,0.9354838709677419,4
600,small,0,0.35,0.9366197183098591,138,1.0,0
601,small,1,0.35,0.9366197183098591,138,0.9375,0
602,small,2,0.35,0.9366197183098591,138,0.9375,0
603,small,3,0.35,0.9295774647887324,138,0.9375,0
604,small,4,0.35,0.9366197183098591,139,0.9333333333333333,0
605,small,5,0.35,0.9366197183098591,139,0.9333333333333333,0
606,small,6,0.35,0.9225352112676056,139,0.9333333333333333,0
607,small,7,0.35,0.9366197183098591,139,0.9333333333333333,0
608,small,8,0.35,0.9366197183098591,139,0.9333333333333333,0
609,small,9,0.35,0.9366197183098591,139,0.9333333333333333,0
610,large,0,0.35,0.9577464788732394,245,0.9642857142857143,0
611,large,1,0.35,0.9577464788732394,245,0.8928571428571429,0
612,large,2,0.35,0.9436619718309859,245,0.9285714285714286,0
613,large,3,0.35,0.971830985915493,246,0.9629629629629629,0
614,large,4,0.35,0.9577464788732394,246,0.8518518518518519,0
615,large,5,0.35,0.9577464788732394,246,0.9629629629629629,0
616,large,6,0.35,0.9577464788732394,246,0.9259259259259259,0
617,large,7,0.35,0.971830985915493,246,1.0,0
618,large,8,0.35,0.9647887323943662,246,0.8888888888888888,0
619,large,9,0.35,0.971830985915493,246,0.9629629629629629,0
620,small,0,0.35,0.9507042253521126,135,1.0,1
621,small,1,0.35,0.9507042253521126,136,0.9333333333333333,1
622,small,2,0.35,0.9436619718309859,136,0.9333333333333333,1
623,small,3,0.35,0.9436619718309859,136,1.0,1
624,small,4,0.35,0.9295774647887324,136,0.8666666666666667,1
625,small,5,0.35,0.9507042253521126,136,0.9333333333333333,1
626,small,6,0.35,0.9507042253521126,136,0.8666666666666667,1
627,small,7,0.35,0.9507042253521126,136,1.0,1
628,small,8,0.35,0.9507042253521126,136,0.9333333333333333,1
629,small,9,0.35,0.9436619718309859,136,1.0,1
630,large,0,0.35,0.9436619718309859,248,0.9642857142857143,1
631,large,1,0.35,0.9507042253521126,248,0.9285714285714286,1
632,large,2,0.35,0.9436619718309859,248,0.9642857142857143,1
633,large,3,0.35,0.9366197183098591,248,0.8928571428571429,1
634,large,4,0.35,0.9507042253521126,248,0.9285714285714286,1
635,large,5,0.35,0.9507042253521126,248,1.0,1
636,large,6,0.35,0.9647887323943662,249,0.9629629629629629,1
637,large,7,0.35,0.9507042253521126,249,0.9629629629629629,1
638,large,8,0.35,0.9507042253521126,249,0.9259259259259259,1
639,large,9,0.35,0.9436619718309859,249,0.9259259259259259,1
640,small,0,0.35,0.9647887323943662,144,0.9375,2
641,small,1,0.35,0.971830985915493,144,1.0,2
642,small,2,0.35,0.971830985915493,144,1.0,2
643,small,3,0.35,0.971830985915493,144,1.0,2
644,small,4,0.35,0.9577464788732394,144,1.0,2
645,small,5,0.35,0.9647887323943662,144,0.9375,2
646,small,6,0.35,0.9647887323943662,144,0.9375,2
647,small,7,0.35,0.971830985915493,144,1.0,2
648,small,8,0.35,0.9577464788732394,144,0.8125,2
649,small,9,0.35,0.971830985915493,144,0.9375,2
650,large,0,0.35,0.9436619718309859,240,0.9629629629629629,2
651,large,1,0.35,0.9366197183098591,240,0.8888888888888888,2
652,large,2,0.35,0.9436619718309859,240,0.9629629629629629,2
653,large,3,0.35,0.9507042253521126,240,0.9259259259259259,2
654,large,4,0.35,0.9436619718309859,240,0.9259259259259259,2
655,large,5,0.35,0.9436619718309859,240,0.9259259259259259,2
656,large,6,0.35,0.9436619718309859,240,1.0,2
657,large,7,0.35,0.9436619718309859,241,0.9615384615384616,2
658,large,8,0.35,0.9507042253521126,241,0.9230769230769231,2
659,large,9,0.35,0.9507042253521126,241,1.0,2
660,small,0,0.35,0.9507042253521126,133,1.0,3
661,small,1,0.35,0.9577464788732394,133,1.0,3
662,small,2,0.35,0.9366197183098591,133,0.9333333333333333,3
663,small,3,0.35,0.9577464788732394,133,1.0,3
664,small,4,0.35,0.9436619718309859,133,0.9333333333333333,3
665,small,5,0.35,0.9577464788732394,133,1.0,3
666,small,6,0.35,0.9507042253521126,133,0.8666666666666667,3
667,small,7,0.35,0.9507042253521126,133,0.9333333333333333,3
668,small,8,0.35,0.9577464788732394,134,0.9285714285714286,3
669,small,9,0.35,0.9647887323943662,134,0.8571428571428571,3
670,large,0,0.35,0.9436619718309859,251,0.9642857142857143,3
671,large,1,0.35,0.9295774647887324,251,0.8214285714285714,3
672,large,2,0.35,0.9577464788732394,251,0.8928571428571429,3
673,large,3,0.35,0.9507042253521126,251,1.0,3
674,large,4,0.35,0.9577464788732394,251,0.9285714285714286,3
675,large,5,0.35,0.9507042253521126,251,1.0,3
676,large,6,0.35,0.9507042253521126,251,0.9642857142857143,3
677,large,7,0.35,0.9507042253521126,251,0.8571428571428571,3
678,large,8,0.35,0.9507042253521126,251,1.0,3
679,large,9,0.35,0.9436619718309859,252,0.8888888888888888,3
680,small,0,0.35,0.9366197183098591,118,0.8571428571428571,4
681,small,1,0.35,0.9436619718309859,118,1.0,4
682,small,2,0.35,0.9507042253521126,119,0.9230769230769231,4
683,small,3,0.35,0.9366197183098591,119,1.0,4
684,small,4,0.35,0.9295774647887324,119,0.9230769230769231,4
685,small,5,0.35,0.9436619718309859,119,1.0,4
686,small,6,0.35,0.9436619718309859,119,1.0,4
687,small,7,0.35,0.9436619718309859,119,1.0,4
688,small,8,0.35,0.9436619718309859,119,0.9230769230769231,4
689,small,9,0.35,0.9436619718309859,119,1.0,4
690,large,0,0.35,0.9577464788732394,265,0.9666666666666667,4
691,large,1,0.35,0.9577464788732394,265,0.9666666666666667,4
692,large,2,0.35,0.9577464788732394,265,0.9,4
693,large,3,0.35,0.9507042253521126,265,0.9666666666666667,4
694,large,4,0.35,0.9507042253521126,265,0.9,4
695,large,5,0.35,0.9577464788732394,266,0.896551724137931,4
696,large,6,0.35,0.9577464788732394,266,0.9655172413793104,4
697,large,7,0.35,0.9507042253521126,266,0.896551724137931,4
698,large,8,0.35,0.9577464788732394,266,0.896551724137931,4
699,large,9,0.35,0.9577464788732394,266,1.0,4
700,small,0,0.4,0.9366197183098591,158,0.9444444444444444,0
701,small,1,0.4,0.9366197183098591,158,1.0,0
702,small,2,0.4,0.9436619718309859,158,1.0,0
703,small,3,0.4,0.9295774647887324,158,1.0,0
704,small,4,0.4,0.9436619718309859,158,1.0,0
705,small,5,0.4,0.9366197183098591,158,0.8888888888888888,0
706,small,6,0.4,0.9295774647887324,159,0.9411764705882353,0
707,small,7,0.4,0.9225352112676056,159,0.8823529411764706,0
708,small,8,0.4,0.9295774647887324,159,0.9411764705882353,0
709,small,9,0.4,0.9366197183098591,159,0.9411764705882353,0
710,large,0,0.4,0.9647887323943662,225,0.9230769230769231,0
711,large,1,0.4,0.9647887323943662,226,0.96,0
712,large,2,0.4,0.9647887323943662,226,0.96,0
713,large,3,0.4,0.971830985915493,226,1.0,0
714,large,4,0.4,0.9647887323943662,226,0.84,0
715,large,5,0.4,0.971830985915493,226,0.84,0
716,large,6,0.4,0.9647887323943662,226,0.92,0
717,large,7,0.4,0.9647887323943662,226,1.0,0
718,large,8,0.4,0.9647887323943662,226,1.0,0
719,large,9,0.4,0.9647887323943662,226,0.96,0
720,small,0,0.4,0.9507042253521126,148,0.8823529411764706,1
721,small,1,0.4,0.9577464788732394,148,1.0,1
722,small,2,0.4,0.9647887323943662,148,0.9411764705882353,1
723,small,3,0.4,0.9647887323943662,148,0.9411764705882353,1
724,small,4,0.4,0.9647887323943662,148,1.0,1
725,small,5,0.4,0.971830985915493,149,1.0,1
726,small,6,0.4,0.9647887323943662,149,0.9375,1
727,small,7,0.4,0.9647887323943662,149,1.0,1
728,small,8,0.4,0.9436619718309859,149,0.875,1
729,small,9,0.4,0.9647887323943662,149,0.9375,1
730,large,0,0.4,0.9436619718309859,235,0.9629629629629629,1
731,large,1,0.4,0.9436619718309859,235,0.9259259259259259,1
732,large,2,0.4,0.9436619718309859,236,0.9230769230769231,1
733,large,3,0.4,0.9366197183098591,236,0.9615384615384616,1
734,large,4,0.4,0.9366197183098591,236,0.9230769230769231,1
735,large,5,0.4,0.9436619718309859,236,0.9615384615384616,1
736,large,6,0.4,0.9436619718309859,236,0.9615384615384616,1
737,large,7,0.4,0.9507042253521126,236,0.9615384615384616,1
738,large,8,0.4,0.9436619718309859,236,1.0,1
739,large,9,0.4,0.9507042253521126,236,0.9615384615384616,1
740,small,0,0.4,0.9577464788732394,163,1.0,2
741,small,1,0.4,0.9577464788732394,163,1.0,2
742,small,2,0.4,0.9647887323943662,164,0.8888888888888888,2
743,small,3,0.4,0.9647887323943662,164,1.0,2
744,small,4,0.4,0.9507042253521126,164,0.9444444444444444,2
745,small,5,0.4,0.9647887323943662,164,1.0,2
746,small,6,0.4,0.9647887323943662,164,0.9444444444444444,2
747,small,7,0.4,0.9577464788732394,164,0.9444444444444444,2
748,small,8,0.4,0.9507042253521126,164,0.8888888888888888,2
749,small,9,0.4,0.9577464788732394,164,1.0,2
750,large,0,0.4,0.9577464788732394,220,0.96,2
751,large,1,0.4,0.9295774647887324,220,0.88,2
752,large,2,0.4,0.9295774647887324,220,0.92,2
753,large,3,0.4,0.9507042253521126,220,0.96,2
754,large,4,0.4,0.9436619718309859,220,0.96,2
755,large,5,0.4,0.9436619718309859,221,0.9583333333333334,2
756,large,6,0.4,0.9436619718309859,221,0.9583333333333334,2
757,large,7,0.4,0.9366197183098591,221,1.0,2
758,large,8,0.4,0.9366197183098591,221,0.9583333333333334,2
759,large,9,0.4,0.9295774647887324,221,0.8333333333333334,2
760,small,0,0.4,0.971830985915493,150,0.9411764705882353,3
761,small,1,0.4,0.9577464788732394,150,1.0,3
762,small,2,0.4,0.9436619718309859,150,0.9411764705882353,3
763,small,3,0.4,0.9507042253521126,150,1.0,3
764,small,4,0.4,0.9507042253521126,150,1.0,3
765,small,5,0.4,0.9577464788732394,150,0.9411764705882353,3
766,small,6,0.4,0.9577464788732394,150,0.8823529411764706,3
767,small,7,0.4,0.9366197183098591,151,0.75,3
768,small,8,0.4,0.9577464788732394,151,1.0,3
769,small,9,0.4,0.9436619718309859,151,0.9375,3
770,large,0,0.4,0.9507042253521126,234,1.0,3
771,large,1,0.4,0.9577464788732394,234,0.9615384615384616,3
772,large,2,0.4,0.9577464788732394,234,0.8461538461538461,3
773,large,3,0.4,0.9436619718309859,234,0.9615384615384616,3
774,large,4,0.4,0.9436619718309859,234,0.9230769230769231,3
775,large,5,0.4,0.9436619718309859,234,0.9615384615384616,3
776,large,6,0.4,0.9507042253521126,234,0.9615384615384616,3
777,large,7,0.4,0.9507042253521126,234,0.8461538461538461,3
778,large,8,0.4,0.9577464788732394,234,0.9615384615384616,3
779,large,9,0.4,0.9507042253521126,234,0.8846153846153846,3
780,small,0,0.4,0.9647887323943662,138,1.0,4
781,small,1,0.4,0.9436619718309859,138,0.9375,4
782,small,2,0.4,0.9436619718309859,138,0.875,4
783,small,3,0.4,0.9577464788732394,138,1.0,4
784,small,4,0.4,0.9647887323943662,139,0.9333333333333333,4
785,small,5,0.4,0.9507042253521126,139,0.9333333333333333,4
786,small,6,0.4,0.9647887323943662,139,1.0,4
787,small,7,0.4,0.9507042253521126,139,0.9333333333333333,4
788,small,8,0.4,0.971830985915493,139,0.9333333333333333,4
789,small,9,0.4,0.9647887323943662,139,1.0,4
790,large,0,0.4,0.9577464788732394,245,0.9285714285714286,4
791,large,1,0.4,0.9436619718309859,245,0.8214285714285714,4
792,large,2,0.4,0.9507042253521126,245,0.8571428571428571,4
793,large,3,0.4,0.9507042253521126,246,1.0,4
794,large,4,0.4,0.9577464788732394,246,0.8518518518518519,4
795,large,5,0.4,0.9507042253521126,246,1.0,4
796,large,6,0.4,0.9366197183098591,246,0.8518518518518519,4
797,large,7,0.4,0.9577464788732394,246,1.0,4
798,large,8,0.4,0.9507042253521126,246,0.9259259259259259,4
799,large,9,0.4,0.9507042253521126,246,0.9259259259259259,4
800,small,0,0.45,0.9366197183098591,177,0.95,0
801,small,1,0.45,0.9366197183098591,177,1.0,0
802,small,2,0.45,0.9436619718309859,177,0.9,0
803,small,3,0.45,0.9366197183098591,177,1.0,0
804,small,4,0.45,0.9366197183098591,177,1.0,0
805,small,5,0.45,0.9295774647887324,177,0.9,0
806,small,6,0.45,0.9295774647887324,177,0.95,0
807,small,7,0.45,0.9366197183098591,178,0.9473684210526315,0
808,small,8,0.45,0.9507042253521126,178,0.8947368421052632,0
809,small,9,0.45,0.9366197183098591,178,0.9473684210526315,0
810,large,0,0.45,0.9647887323943662,207,0.8260869565217391,0
811,large,1,0.45,0.9577464788732394,207,0.9565217391304348,0
812,large,2,0.45,0.971830985915493,207,1.0,0
813,large,3,0.45,0.9647887323943662,207,0.8695652173913043,0
814,large,4,0.45,0.9507042253521126,207,0.8260869565217391,0
815,large,5,0.45,0.9647887323943662,207,0.9565217391304348,0
816,large,6,0.45,0.9647887323943662,207,1.0,0
817,large,7,0.45,0.9647887323943662,207,0.9565217391304348,0
818,large,8,0.45,0.971830985915493,207,0.9565217391304348,0
819,large,9,0.45,0.971830985915493,207,1.0,0
820,small,0,0.45,0.9647887323943662,167,0.8947368421052632,1
821,small,1,0.45,0.971830985915493,167,0.9473684210526315,1
822,small,2,0.45,0.971830985915493,167,0.9473684210526315,1
823,small,3,0.45,0.9788732394366197,167,0.9473684210526315,1
824,small,4,0.45,0.971830985915493,167,1.0,1
825,small,5,0.45,0.971830985915493,167,1.0,1
826,small,6,0.45,0.9647887323943662,168,1.0,1
827,small,7,0.45,0.9577464788732394,168,0.8888888888888888,1
828,small,8,0.45,0.9577464788732394,168,0.9444444444444444,1
829,small,9,0.45,0.9647887323943662,168,0.9444444444444444,1
830,large,0,0.45,0.9366197183098591,216,0.92,1
831,large,1,0.45,0.9366197183098591,217,0.9166666666666666,1
832,large,2,0.45,0.9366197183098591,217,0.9166666666666666,1
833,large,3,0.45,0.9366197183098591,217,0.9166666666666666,1
834,large,4,0.45,0.9366197183098591,217,0.9583333333333334,1
835,large,5,0.45,0.9436619718309859,217,0.9166666666666666,1
836,large,6,0.45,0.9366197183098591,217,0.9166666666666666,1
837,large,7,0.45,0.9366197183098591,217,0.9583333333333334,1
838,large,8,0.45,0.9366197183098591,217,1.0,1
839,large,9,0.45,0.9366197183098591,217,1.0,1
840,small,0,0.45,0.9507042253521126,186,0.9047619047619048,2
841,small,1,0.45,0.9507042253521126,186,1.0,2
842,small,2,0.45,0.9507042253521126,186,0.9523809523809523,2
843,small,3,0.45,0.9507042253521126,186,0.9523809523809523,2
844,small,4,0.45,0.9507042253521126,186,0.9523809523809523,2
845,small,5,0.45,0.9577464788732394,186,0.9047619047619048,2
846,small,6,0.45,0.9436619718309859,186,1.0,2
847,small,7,0.45,0.9577464788732394,187,0.9,2
848,small,8,0.45,0.9507042253521126,187,0.9,2
849,small,9,0.45,0.9647887323943662,187,0.9,2
850,large,0,0.45,0.9295774647887324,198,0.9545454545454546,2
851,large,1,0.45,0.9436619718309859,198,0.9545454545454546,2
852,large,2,0.45,0.9436619718309859,198,0.9090909090909091,2
853,large,3,0.45,0.9577464788732394,198,0.9545454545454546,2
854,large,4,0.45,0.9436619718309859,198,0.9545454545454546,2
855,large,5,0.45,0.9436619718309859,198,1.0,2
856,large,6,0.45,0.9366197183098591,198,0.8636363636363636,2
857,large,7,0.45,0.9366197183098591,198,0.8636363636363636,2
858,large,8,0.45,0.9295774647887324,198,0.8181818181818182,2
859,large,9,0.45,0.9507042253521126,198,0.9545454545454546,2
860,small,0,0.45,0.9577464788732394,171,0.9473684210526315,3
861,small,1,0.45,0.9507042253521126,171,0.9473684210526315,3
862,small,2,0.45,0.9577464788732394,171,1.0,3
863,small,3,0.45,0.9507042253521126,171,0.9473684210526315,3
864,small,4,0.45,0.9577464788732394,171,0.9473684210526315,3
865,small,5,0.45,0.9577464788732394,171,1.0,3
866,small,6,0.45,0.9577464788732394,171,0.9473684210526315,3
867,small,7,0.45,0.9647887323943662,171,1.0,3
868,small,8,0.45,0.9436619718309859,171,0.9473684210526315,3
869,small,9,0.45,0.9577464788732394,171,0.9473684210526315,3
870,large,0,0.45,0.9577464788732394,213,0.9583333333333334,3
871,large,1,0.45,0.9507042253521126,213,0.9583333333333334,3
872,large,2,0.45,0.9507042253521126,213,0.9166666666666666,3
873,large,3,0.45,0.9507042253521126,213,0.9166666666666666,3
874,large,4,0.45,0.9436619718309859,213,0.9583333333333334,3
875,large,5,0.45,0.9577464788732394,213,0.9583333333333334,3
876,large,6,0.45,0.9507042253521126,213,0.7916666666666666,3
877,large,7,0.45,0.9507042253521126,214,1.0,3
878,large,8,0.45,0.9507042253521126,214,0.9565217391304348,3
879,large,9,0.45,0.9366197183098591,214,0.9130434782608695,3
880,small,0,0.45,0.9436619718309859,167,0.9473684210526315,4
881,small,1,0.45,0.9436619718309859,167,1.0,4
882,small,2,0.45,0.9436619718309859,167,1.0,4
883,small,3,0.45,0.9436619718309859,167,1.0,4
884,small,4,0.45,0.9366197183098591,167,0.9473684210526315,4
885,small,5,0.45,0.9507042253521126,167,0.8947368421052632,4
886,small,6,0.45,0.9436619718309859,168,1.0,4
887,small,7,0.45,0.9366197183098591,168,0.9444444444444444,4
888,small,8,0.45,0.9507042253521126,168,0.8333333333333334,4
889,small,9,0.45,0.9436619718309859,168,1.0,4
890,large,0,0.45,0.9577464788732394,216,1.0,4
891,large,1,0.45,0.9577464788732394,217,1.0,4
892,large,2,0.45,0.9507042253521126,217,0.875,4
893,large,3,0.45,0.9577464788732394,217,0.9583333333333334,4
894,large,4,0.45,0.9577464788732394,217,0.9166666666666666,4
895,large,5,0.45,0.9577464788732394,217,0.9583333333333334,4
896,large,6,0.45,0.9436619718309859,217,0.9166666666666666,4
897,large,7,0.45,0.9577464788732394,217,0.9166666666666666,4
898,large,8,0.45,0.9507042253521126,217,0.9166666666666666,4
899,large,9,0.45,0.9577464788732394,217,0.9166666666666666,4
900,small,0,0.5,0.9295774647887324,195,1.0,0
901,small,1,0.5,0.9366197183098591,195,0.9545454545454546,0
902,small,2,0.5,0.9295774647887324,195,0.9090909090909091,0
903,small,3,0.5,0.9295774647887324,195,1.0,0
904,small,4,0.5,0.9295774647887324,195,0.9545454545454546,0
905,small,5,0.5,0.9295774647887324,195,1.0,0
906,small,6,0.5,0.9295774647887324,195,0.9545454545454546,0
907,small,7,0.5,0.9366197183098591,196,0.9047619047619048,0
908,small,8,0.5,0.9295774647887324,196,0.9523809523809523,0
909,small,9,0.5,0.9295774647887324,196,1.0,0
910,large,0,0.5,0.9647887323943662,189,0.9047619047619048,0
911,large,1,0.5,0.9507042253521126,189,0.9523809523809523,0
912,large,2,0.5,0.9647887323943662,189,1.0,0
913,large,3,0.5,0.9577464788732394,189,0.9523809523809523,0
914,large,4,0.5,0.9577464788732394,189,0.8095238095238095,0
915,large,5,0.5,0.9577464788732394,189,1.0,0
916,large,6,0.5,0.9577464788732394,189,0.9047619047619048,0
917,large,7,0.5,0.9507042253521126,189,1.0,0
918,large,8,0.5,0.9577464788732394,189,1.0,0
919,large,9,0.5,0.9436619718309859,189,0.9047619047619048,0
920,small,0,0.5,0.9577464788732394,180,1.0,1
921,small,1,0.5,0.9577464788732394,180,0.95,1
922,small,2,0.5,0.9577464788732394,180,0.85,1
923,small,3,0.5,0.9647887323943662,180,0.9,1
924,small,4,0.5,0.9577464788732394,180,1.0,1
925,small,5,0.5,0.9577464788732394,180,0.95,1
926,small,6,0.5,0.9366197183098591,180,0.95,1
927,small,7,0.5,0.9577464788732394,180,0.9,1
928,small,8,0.5,0.9577464788732394,180,0.95,1
929,small,9,0.5,0.9577464788732394,180,0.9,1
930,large,0,0.5,0.9366197183098591,204,0.9565217391304348,1
931,large,1,0.5,0.9436619718309859,204,0.9565217391304348,1
932,large,2,0.5,0.9366197183098591,204,0.9565217391304348,1
933,large,3,0.5,0.9436619718309859,204,0.9565217391304348,1
934,large,4,0.5,0.9436619718309859,204,1.0,1
935,large,5,0.5,0.9436619718309859,204,1.0,1
936,large,6,0.5,0.9366197183098591,204,0.9565217391304348,1
937,large,7,0.5,0.9436619718309859,205,0.9545454545454546,1
938,large,8,0.5,0.9366197183098591,205,0.8636363636363636,1
939,large,9,0.5,0.9436619718309859,205,0.9545454545454546,1
940,small,0,0.5,0.9647887323943662,202,0.9130434782608695,2
941,small,1,0.5,0.9507042253521126,202,0.9565217391304348,2
942,small,2,0.5,0.9507042253521126,202,0.9565217391304348,2
